,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
48,-155.31697,-168.49454,-189.17055,-170.85712,-122.21626,-131.71262,182.20784,177.56339,199.087,170.43318,122.2021,151.18097,244.53671,171.9678,106.300385,67.08994,4.00753,230.80576,109.89328,81.378784,51.103256,44.7627,-4.0123105,217.82248,651.172,505.8604,227.20728,68.30494,56.49288,31.813885,802.39923,523.4047,364.08597,74.055145,55.187477,33.56047
49,-154.40137,-168.0832,-189.12299,-170.90381,-122.32468,-131.53528,181.15413,177.09795,198.68762,170.54813,122.30972,151.48401,246.46558,173.04062,106.86701,67.21287,3.9969478,230.91867,107.70624,79.939606,49.77406,44.59723,-4.0015664,217.84401,651.02484,505.65555,227.28156,68.3104,56.569675,31.770412,802.75696,523.7508,364.36035,74.12306,55.171143,33.653423
50,-153.51256,-167.6957,-189.08328,-170.94817,-122.431175,-131.36678,180.10316,176.64285,198.28249,170.65355,122.4155,151.78697,248.41537,174.15523,107.425835,67.32675,3.994811,231.0312,105.6201,78.55366,48.468,44.430218,-3.9992943,217.87057,650.90125,505.473,227.3423,68.30463,56.626007,31.70895,803.1193,524.11255,364.60587,74.192764,55.145775,33.755295
51,-152.64555,-167.32552,-189.04808,-170.99246,-122.535515,-131.2067,179.05228,176.19095,197.8768,170.75427,122.51929,152.0877,250.39224,175.31075,107.99179,67.437355,3.9951286,231.14125,103.63085,77.21932,47.189846,44.262455,-3.9995584,217.89774,650.7905,505.29874,227.39702,68.29357,56.67512,31.640337,803.4883,524.4778,364.83942,74.26227,55.11735,33.858868
52,-151.79735,-166.96896,-189.01556,-171.03728,-122.63745,-131.05457,178.00127,175.7386,197.47159,170.85204,122.62073,152.3855,252.395,176.50284,108.56893,67.54651,3.9953518,231.248,101.73752,75.937546,45.943592,44.094555,-3.9997573,217.92383,650.68677,505.1264,227.44827,68.27931,56.72193,31.568817,803.8636,524.8408,365.0671,74.331055,55.088413,33.961258
53,-150.9659,-166.62354,-188.98465,-171.08292,-122.73692,-130.91022,176.95056,175.2837,197.06653,170.94733,122.71972,152.68013,254.42053,177.72794,109.15758,67.654945,3.994351,231.35144,99.93856,74.70906,44.73219,43.926937,-3.9987411,217.94846,650.58594,504.9524,227.4967,68.26271,56.768364,31.496061,804.2435,525.1989,365.2913,74.399124,55.059998,34.061394
54,-150.15051,-166.28812,-188.95462,-171.12909,-122.83354,-130.77362,175.90187,174.8254,196.66147,171.04007,122.81587,152.97148,256.4635,178.9815,109.75658,67.7626,3.9917264,231.45155,98.233154,73.53554,43.558823,43.760098,-3.996099,217.97157,650.48553,504.77512,227.54211,68.243965,56.814796,31.422626,804.6265,525.55054,365.51236,74.46641,55.03247,34.158802
55,-149.35095,-165.96251,-188.92522,-171.17558,-122.92708,-130.64499,174.85678,174.36234,196.25557,171.1301,122.908936,153.2593,258.5185,180.25876,110.36409,67.86909,3.9873366,231.54831,96.620155,72.41835,42.42616,43.59454,-3.9916935,217.99318,650.3842,504.5939,227.58437,68.22308,56.86113,31.348698,805.0113,525.89435,365.72992,74.53291,55.00602,34.253265
56,-148.56766,-165.64732,-188.89645,-171.22217,-123.01723,-130.52461,173.81674,173.89334,195.84793,171.21704,122.99855,153.54327,260.57935,181.55463,110.97769,67.97389,3.9810514,231.64163,95.098015,71.35889,41.33655,43.430706,-3.985402,218.01337,650.2812,504.40845,227.62323,68.1999,56.90706,31.274235,805.3965,526.22925,365.9434,74.598656,54.98072,34.344666
57,-147.80083,-165.34267,-188.86842,-171.26859,-123.103836,-130.41243,172.78383,173.41829,195.43845,171.3007,123.08459,153.82329,262.6403,182.86401,111.5948,68.076355,3.9728966,231.7313,93.665955,70.35858,40.292316,43.268932,-3.9772716,218.03236,650.1761,504.21866,227.65881,68.174286,56.95231,31.199234,805.781,526.55457,366.15247,74.663734,54.95675,34.433025
58,-147.05177,-165.04951,-188.8412,-171.31447,-123.18673,-130.30856,171.75932,172.9364,195.02661,171.3807,123.1669,154.09906,264.69452,184.18134,112.21293,68.175865,3.962916,231.81697,92.32184,69.418625,39.295597,43.109608,-3.9673238,218.05014,650.0683,504.02423,227.69086,68.146065,56.996563,31.123737,806.1636,526.8696,366.3567,74.72807,54.934097,34.51818
59,-146.32187,-164.76869,-188.81494,-171.35951,-123.265854,-130.21301,170.74487,172.44724,194.61215,171.45674,123.24548,154.3704,266.7353,185.50087,112.82962,68.27178,3.9512334,231.89832,91.06328,68.53968,38.347946,42.953068,-3.9556751,218.06674,649.9575,503.8251,227.7192,68.11503,57.039444,31.047792,806.54285,527.17365,366.5556,74.79158,54.91273,34.60005
60,-145.61292,-164.5014,-188.78987,-171.4037,-123.34114,-130.12605,169.74196,171.95091,194.195,171.5286,123.32023,154.637,268.75543,186.81711,113.44229,68.36366,3.9378076,231.97517,89.888176,67.72209,37.450836,42.7997,-3.942285,218.08223,649.8436,503.62155,227.74374,68.081085,57.08069,30.971424,806.9177,527.4662,366.74884,74.85418,54.892582,34.678543
61,-144.92697,-164.24936,-188.76636,-171.44707,-123.41253,-130.04802,168.7522,171.44794,193.77536,171.59615,123.39111,154.89844,270.74744,188.12422,114.04831,68.45106,3.9226327,232.0472,88.794365,66.96616,36.605667,42.649895,-3.9271498,218.09668,649.7268,503.41406,227.76447,68.04414,57.120094,30.894669,807.2874,527.7468,366.93597,74.915726,54.873524,34.75354
62,-144.26624,-164.01387,-188.74467,-171.48944,-123.47986,-129.97922,167.77719,170.93886,193.35356,171.65903,123.45796,155.15437,272.70392,189.4165,114.64505,68.53352,3.905694,232.1142,87.77978,66.27223,35.81375,42.503937,-3.910255,218.11009,649.607,503.20282,227.78131,68.00409,57.157394,30.817614,807.65045,528.01514,367.11658,74.97612,54.85547,34.824974
63,-143.63326,-163.79675,-188.7253,-171.53079,-123.54313,-129.91989,166.8187,170.42447,192.93011,171.71712,123.52079,155.40448,274.61768,190.68817,115.23021,68.61056,3.8870635,232.17593,86.84217,65.63991,35.07581,42.362118,-3.8916736,218.1225,649.48456,502.98828,227.79443,67.96088,57.19235,30.740389,808.00653,528.2707,367.29044,75.03521,54.838364,34.892754
64,-143.03017,-163.60008,-188.70917,-171.57141,-123.60257,-129.87022,165.87808,169.9055,192.50557,171.77042,123.57985,155.6486,276.48273,191.93404,115.80133,68.6818,3.866807,232.23242,85.97873,65.06746,34.39157,42.224567,-3.8714714,218.13408,649.36035,502.77133,227.80432,67.91461,57.22494,30.663174,808.35596,528.5137,367.4579,75.092964,54.822186,34.95696
65,-142.45912,-163.42538,-188.69685,-171.61139,-123.658264,-129.83035,164.9571,169.38301,192.0808,171.8187,123.63521,155.88657,278.29346,193.14922,116.3562,68.747025,3.8450356,232.2838,85.18605,64.55328,33.760563,42.091442,-3.8497505,218.1452,649.2346,502.5523,227.81119,67.86534,57.255104,30.586113,808.6981,528.74396,367.61905,75.14935,54.806896,35.01767
66,-141.92216,-163.27434,-188.68889,-171.65088,-123.71027,-129.8005,164.05737,168.8581,191.65656,171.86179,123.686966,156.11798,280.04422,194.32936,116.8926,68.80613,3.8217773,232.33012,84.46092,64.09529,33.181847,41.962845,-3.8265505,218.15611,649.10767,502.3318,227.81528,67.813126,57.282776,30.5093,809.03265,528.9617,367.77386,75.204254,54.792328,35.07492
67,-141.4208,-163.14842,-188.6862,-171.6903,-123.7591,-129.78061,163.1797,168.3313,191.23315,171.9,123.73558,156.34274,281.7312,195.47057,117.40886,68.858826,3.7972727,232.37146,83.79964,63.689426,32.652798,41.8387,-3.802106,218.167,648.9811,502.11108,227.81738,67.7582,57.30798,30.43292,809.3607,529.1672,367.92282,75.25766,54.778442,35.128902
68,-140.95656,-163.0489,-188.6893,-171.72981,-123.804794,-129.77081,162.32518,167.80342,190.8109,171.93329,123.781105,156.5607,283.34955,196.5687,117.903244,68.905014,3.7715473,232.40785,83.198,63.332443,32.17096,41.718933,-3.776434,218.17789,648.85583,501.8911,227.81786,67.70061,57.330627,30.357048,809.6823,529.3606,368.0659,75.309456,54.765076,35.179688
69,-140.53036,-162.97687,-188.69885,-171.76974,-123.847626,-129.77121,161.49442,167.27527,190.3901,171.96187,123.82379,156.77179,284.8958,197.62042,118.37454,68.944664,3.7446728,232.43939,82.65159,63.020176,31.732998,41.603424,-3.7496147,218.18883,648.7336,501.6731,227.8173,67.640495,57.350773,30.281816,809.99854,529.5425,368.20343,75.359604,54.752113,35.22743
70,-140.14291,-162.93326,-188.71547,-171.81036,-123.88778,-129.78171,160.6878,166.74756,189.9712,171.98593,123.86386,156.97601,286.36746,198.62323,118.82173,68.97785,3.7167501,232.46628,82.15596,62.748207,31.335606,41.49196,-3.7217474,218.19994,648.61554,501.45816,227.81621,67.57799,57.36844,30.20733,810.3103,529.7135,368.33594,75.40809,54.739414,35.272293
71,-139.79456,-162.91856,-188.7395,-171.85185,-123.92543,-129.80223,159.90538,166.22076,189.55446,172.00562,123.90145,157.17343,287.7627,199.57526,119.244156,69.004654,3.6878743,232.4887,81.70612,62.511894,30.975239,41.384266,-3.6929226,218.21127,648.50275,501.24713,227.81493,67.5132,57.38366,30.133629,810.6187,529.8743,368.46396,75.454865,54.726803,35.314438
