,,Subj1:LFHD,,,Subj1:RFHD,,,Subj1:LBHD,,,Subj1:RBHD,,,Subj1:C7,,,Subj1:T10,,,Subj1:CLAV,,,Subj1:STRN,,,Subj1:RBAK,,,Subj1:LSHO,,,Subj1:LUPA,,,Subj1:LELB,,,Subj1:LFRM,,,Subj1:LWRA,,,Subj1:LWRB,,,Subj1:LFIN,,,Subj1:RSHO,,,Subj1:RUPA,,,Subj1:RELB,,,Subj1:RFRM,,,Subj1:RWRA,,,Subj1:RWRB,,,Subj1:RFIN,,,Subj1:LASI,,,Subj1:RASI,,,Subj1:LPSI,,,Subj1:RPSI,,,Subj1:LTHI,,,Subj1:LKNE,,,Subj1:LTIB,,,Subj1:LANK,,,Subj1:LHEE,,,Subj1:LTOE,,,Subj1:RTHI,,,Subj1:RKNE,,,Subj1:RTIB,,,Subj1:RANK,,,Subj1:RHEE,,,Subj1:RTOE,,,Subj1:LHU,,,Subj1:LHD,,,Subj1:RHU,,,Subj1:RHD,,,Subj1:T12,,,Subj1:S1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
725,0,512.974243,312.721527,1702.970703,563.410828,155.131363,1717.913330,385.614166,233.554504,1756.173462,455.694458,129.295334,1750.482910,413.965851,119.978844,1588.197144,453.299316,11.429939,1262.725098,470.356903,212.657028,1463.546997,506.606873,230.116776,1305.496338,541.197449,-9.524392,1441.431641,271.889008,213.339874,1512.671021,227.954422,190.729919,1363.346680,204.914581,132.381454,1175.316284,197.567902,182.560013,988.688416,231.649185,203.773117,911.836670,190.585861,138.777176,900.449036,193.020660,218.599792,827.357178,554.533386,123.433762,1600.639893,778.205017,81.871536,1574.866821,871.063660,92.316483,1563.637207,991.183594,108.750351,1603.411743,1139.163696,160.997894,1568.812622,1140.951538,89.293091,1583.864746,1234.133423,167.522980,1600.669922,369.473145,203.926331,1062.694214,611.032043,157.284851,1049.240112,398.670532,30.191174,1087.672852,524.285645,10.334373,1085.678345,305.461243,169.973831,719.066284,317.379211,114.662460,542.844055,331.472473,68.911545,199.367050,349.656036,66.965530,59.105671,414.793945,25.410931,44.832214,305.086823,213.158966,27.449743,661.062622,105.885361,865.781189,634.886719,88.343323,558.847290,651.341431,72.300674,395.069580,630.325989,70.946350,57.950836,571.621399,28.387732,40.836617,672.643677,222.245178,26.887877,,,,,,,,,,,,,456.053284,17.527735,1204.972778,468.112671,17.736650,1075.753906
726,0,513.008545,311.870026,1703.186768,563.225952,154.432159,1717.975708,385.488464,232.980804,1756.358521,455.530426,128.650558,1750.552124,413.753021,119.499405,1588.234741,453.544067,11.427926,1262.561768,470.113281,212.450790,1463.809570,506.634827,230.203949,1305.709595,541.142273,-9.788564,1441.414551,271.770233,213.086487,1512.661499,228.004272,190.656143,1363.223511,205.396606,132.621429,1175.077637,198.223465,183.242599,988.584351,232.405579,204.475708,911.759705,191.618073,139.651337,900.174622,193.929337,219.613281,827.272461,554.453918,123.315651,1600.642090,777.794678,81.543373,1575.408203,870.671631,92.097237,1564.554810,990.719360,108.558907,1604.643066,1138.892334,160.620972,1569.888184,1140.731934,89.270218,1585.066162,1233.481445,166.953094,1601.584229,369.763702,203.900208,1062.689331,610.944885,157.088898,1048.863159,399.101044,30.293520,1087.616211,524.620972,10.572086,1085.726563,305.613739,169.908813,719.087585,317.629852,114.611435,542.860352,331.604614,68.935791,199.460663,349.693359,66.882301,59.177166,414.993652,25.159328,44.989700,305.265808,213.190811,27.457323,661.615295,106.046562,865.840942,634.752869,88.687523,558.962219,651.448730,72.470055,395.056610,630.327942,71.079704,58.060795,571.643372,28.472658,40.847763,672.609619,222.153915,26.977757,,,,,,,,,,,,,456.397369,17.589933,1204.832153,468.515594,17.869530,1075.708618
727,0,512.856934,311.346649,1703.188599,563.163391,153.678360,1717.833374,385.455750,232.432373,1756.476563,455.455200,128.021973,1750.520264,413.780701,118.957222,1588.374023,453.805115,11.335325,1262.478027,470.103088,212.173340,1463.906860,506.638824,230.411362,1305.990112,541.094788,-10.001843,1441.333984,271.736023,212.860397,1512.669189,227.677368,190.576553,1363.214844,205.450211,132.852814,1174.908447,198.846939,183.779434,988.450989,232.784485,205.262329,911.880798,192.245575,140.125381,899.965271,194.976471,220.529160,827.153015,554.093994,122.458939,1600.421143,777.414551,81.061462,1576.021851,870.344482,91.832840,1565.390015,990.335938,108.489624,1605.672363,1138.373901,160.491226,1570.956055,1140.482666,88.997429,1586.496094,1232.946533,166.919235,1603.054565,370.087616,203.951019,1062.773682,611.810608,157.950333,1049.577637,399.480957,30.368147,1087.584595,524.997681,10.790370,1085.661499,305.764252,169.808151,719.140259,317.777496,114.534279,542.919556,331.245911,68.688728,199.559616,349.662537,66.927895,59.128639,414.669189,25.544159,44.857754,305.264496,213.184158,27.434713,661.840942,106.071594,865.694641,635.335938,88.708130,558.765076,651.585083,72.510208,395.067719,630.335571,71.014000,58.036297,571.589050,28.478117,40.903229,672.618530,222.194321,26.916924,,,,,,,,,,,,,456.717285,17.441710,1204.772339,468.907074,18.009661,1075.671509
728,0,512.879700,311.038177,1703.404785,563.069763,152.980026,1717.830444,385.421997,231.783798,1756.596558,455.287720,127.663521,1750.501587,413.657379,118.348549,1588.488281,454.035248,11.603381,1262.198486,470.106720,211.969803,1463.944092,506.711487,230.363022,1306.070801,541.064026,-10.204352,1441.298828,271.690216,212.609360,1512.664429,228.081314,190.609360,1363.097290,205.623093,133.163925,1174.768677,199.520187,184.348984,988.365234,234.043213,205.721359,911.674316,192.731827,140.888290,899.834351,195.997528,221.362366,827.120972,553.309570,121.693878,1600.632080,777.090881,80.826187,1576.593994,870.056152,91.541008,1566.214600,990.008850,108.269798,1606.778320,1137.435913,161.044464,1571.993652,1140.221802,88.919724,1587.851196,1232.211548,167.454407,1604.474365,370.331451,203.934448,1062.741333,612.129639,157.967422,1049.363037,399.891937,30.346272,1087.562866,525.450806,10.937736,1085.687500,305.863708,169.714325,719.129883,317.963074,114.421432,542.943726,331.767639,68.751129,199.595627,349.744629,66.884453,59.156067,414.708832,25.707241,44.711098,305.278931,213.122864,27.478630,662.242859,106.453239,865.820740,635.203186,88.985474,558.908569,651.720032,72.586212,395.082611,630.223999,71.286209,58.191742,571.720215,28.493889,40.814419,672.671936,222.256226,26.912230,,,,,,,,,,,,,457.044403,17.434341,1204.685059,469.356140,18.074537,1075.672974
729,0,512.972168,310.428589,1703.496094,563.108215,152.894928,1717.648438,385.333984,231.135620,1756.809692,455.227112,127.089722,1750.453735,413.481049,118.311966,1588.380127,454.313782,11.260282,1262.231201,470.008667,211.720917,1464.007813,506.662659,230.375229,1306.257690,541.049072,-10.601685,1441.220215,271.665894,212.439072,1512.659790,228.196884,190.696411,1363.078857,206.748016,133.493149,1174.362549,200.094955,184.926727,988.214966,234.342911,206.348679,911.827820,193.651352,141.507553,899.654541,196.837433,222.056458,827.097412,553.331726,121.646156,1600.651489,776.758301,80.349510,1577.204712,869.802734,91.220406,1566.967041,989.671204,108.121841,1607.798706,1137.067383,160.834824,1572.833740,1139.981079,88.658516,1589.232056,1232.095459,167.069168,1605.899048,370.476654,203.947495,1062.779907,612.358704,158.201599,1049.384155,400.239288,30.313580,1087.597290,525.838806,11.104856,1085.666626,306.037262,169.601044,719.161987,318.068970,114.360146,542.931213,331.802429,68.709900,199.593567,349.797791,66.864624,59.213787,414.682037,25.712805,44.637817,305.072418,213.146652,27.475676,662.245361,106.669533,865.719421,635.393677,89.138763,558.783630,651.814697,72.772705,394.984283,630.367188,71.105621,57.981922,571.730957,28.628733,40.738449,672.625244,222.234985,26.897934,,,,,,,,,,,,,457.353485,17.402878,1204.601074,469.726379,18.161795,1075.646240
730,0,512.598145,309.709106,1703.488403,562.966797,151.991531,1717.838257,385.310242,230.642349,1756.930908,455.277130,126.238358,1750.514648,413.242035,117.824257,1588.278809,454.572174,11.205667,1262.175781,469.919434,211.504486,1464.137573,506.622559,230.372406,1306.467773,541.004883,-10.730202,1441.251221,271.632294,212.244766,1512.715454,228.122345,190.695129,1362.978149,206.977692,133.726608,1174.282715,200.628571,185.222000,988.143921,235.061798,206.819962,911.822083,194.315186,142.074478,899.602661,197.710159,222.549164,827.070557,553.184937,120.854889,1600.197144,776.464966,80.213326,1577.535034,869.568237,90.855156,1567.669067,989.380188,107.987427,1608.650024,1137.653320,159.613449,1574.019165,1139.740479,88.669159,1590.304565,1231.814697,167.486771,1607.368164,370.589111,203.919113,1062.794312,612.520508,158.470901,1049.407471,400.569031,30.368528,1087.514526,526.223328,11.239092,1085.677368,306.026306,169.503967,719.180481,318.400177,114.070587,542.948059,331.916992,68.657082,199.642944,349.759399,66.823486,59.172665,414.697754,25.619286,44.799057,305.002197,213.029938,27.477045,662.460510,106.980988,865.693237,635.470581,89.338692,558.791138,651.851563,72.842857,394.977264,630.339722,71.123077,58.028111,571.646851,28.525581,40.791004,672.561890,222.251724,26.869722,,,,,,,,,,,,,457.622986,17.584211,1204.526611,470.099457,18.179308,1075.655640
731,0,512.427979,308.855896,1703.704468,562.966431,151.748993,1717.632935,385.317413,230.066818,1757.116821,455.287140,125.664864,1750.434814,413.267029,117.339317,1588.318970,454.852692,11.144240,1262.134155,469.884430,211.444931,1464.281250,506.657471,230.538315,1306.584229,541.059021,-10.927806,1441.143066,271.605499,212.015213,1512.779541,228.266739,190.627167,1363.019287,206.308258,133.742020,1174.492554,201.298523,185.488754,988.135864,236.125900,207.052490,911.821777,194.697754,142.258194,899.423279,198.585785,222.967377,827.131165,552.533386,120.906967,1601.461914,776.296082,80.266022,1577.722290,869.447144,90.444283,1568.242554,989.161804,107.656593,1609.526123,1136.041748,161.275269,1575.186646,1139.582031,88.446381,1591.398193,1231.595581,166.498032,1608.174072,370.673096,203.833405,1062.863647,612.621338,158.927322,1049.647827,401.020447,30.258993,1087.476807,526.621399,11.399556,1085.619141,306.173096,169.372131,719.175720,318.263031,114.045952,543.019043,331.986053,68.599709,199.658600,349.859375,66.740242,59.270210,415.097443,26.080217,44.620815,305.047028,213.117813,27.462685,662.699158,107.291382,865.671509,635.687317,89.316849,558.798645,651.966187,72.943680,395.019196,630.329163,71.080070,58.060432,571.710205,28.638670,40.822533,672.512451,222.313629,26.885744,,,,,,,,,,,,,457.967194,17.536659,1204.463257,470.469238,18.243889,1075.620117
732,0,512.596680,308.612396,1704.067261,562.960571,151.211227,1717.608032,385.659485,229.321136,1757.205200,455.222443,125.176292,1750.531006,413.240448,116.987671,1588.348022,455.096680,11.442338,1261.952026,469.914124,211.212006,1464.419067,506.692657,230.433990,1306.762939,541.080322,-11.052350,1441.134033,271.604828,211.780060,1512.861450,228.386703,190.528107,1363.080200,206.886719,133.835693,1174.368164,201.881668,185.718033,988.102600,236.142395,207.545853,912.031433,195.268845,142.708862,899.386902,199.457596,223.330505,827.126526,552.821838,120.542007,1601.061768,776.133179,79.665863,1578.157104,869.300964,90.169350,1568.845093,988.948303,107.497925,1610.139160,1137.440063,159.530273,1576.506592,1139.401855,88.484993,1592.296997,1231.336304,166.367584,1609.299438,370.760101,203.687805,1062.858521,612.809814,159.056671,1049.496460,401.359955,30.172869,1087.518188,526.934143,11.595148,1085.604736,306.264587,169.248230,719.200989,318.381805,113.874962,543.058044,332.042236,68.521194,199.702591,349.879333,66.773369,59.273540,415.184906,26.114384,44.629578,305.148132,213.133881,27.568865,662.909790,107.560997,865.671082,635.748474,89.614326,558.783875,652.139038,73.017159,395.025940,630.247742,71.329285,58.210087,571.678223,28.413630,40.976906,672.559937,222.300476,26.880560,,,,,,,,,,,,,458.257263,17.547400,1204.415894,470.797241,18.315187,1075.602539
733,0,512.799744,308.228180,1704.399902,562.921326,150.216797,1717.728760,385.436371,228.760010,1757.380981,455.278168,124.768730,1750.436035,413.221924,116.685135,1588.352051,455.361115,11.014901,1262.020508,469.917175,211.011734,1464.535889,506.767090,230.466339,1306.858398,541.168335,-10.981512,1441.070801,271.730560,211.523300,1512.877563,228.611176,190.390747,1363.076660,206.858276,133.820175,1174.346436,202.765121,186.043472,988.094543,237.012726,207.605194,911.806702,196.059952,142.863388,899.359436,200.275360,223.595566,827.057312,552.702209,120.192291,1601.230835,776.070190,79.564011,1578.309448,869.228455,89.824013,1569.276123,988.803467,106.917137,1611.009766,1135.757568,160.555542,1577.611450,1139.368042,87.855347,1593.269043,1231.089478,166.212723,1610.780884,370.800751,203.648987,1062.871216,612.880737,159.505737,1049.685425,401.698303,30.142994,1087.469727,527.351318,11.557697,1085.594727,306.373444,169.167297,719.116394,318.529327,113.758003,543.074402,332.130646,68.523529,199.696457,349.982239,66.730423,59.240654,415.183319,26.156494,44.604198,304.986328,213.093628,27.499380,663.097534,107.830582,865.632874,635.890930,89.703873,558.831055,652.255615,73.073486,395.030701,630.313721,71.340477,58.224377,571.796753,28.444916,40.908085,672.538147,222.270142,26.913252,,,,,,,,,,,,,458.560059,17.451242,1204.384766,471.157684,18.350079,1075.592773
734,0,512.790649,307.826172,1704.552124,562.940979,149.760620,1717.775513,385.555359,228.236816,1757.491455,455.388916,124.003593,1750.455322,413.285461,116.450859,1588.335571,455.566101,11.390308,1261.790405,470.097229,210.826218,1464.524536,506.809937,230.598953,1307.075684,541.289124,-11.305970,1441.026001,271.552246,211.328568,1513.074585,228.219025,190.335449,1363.194458,207.835236,133.959641,1174.065552,202.915756,186.039337,988.010803,237.504929,207.663422,911.978943,196.560379,142.913498,899.267822,200.985413,223.718094,826.989807,552.655273,119.839851,1601.308838,775.928345,79.113197,1578.631470,869.184143,89.576530,1569.676880,988.653198,106.618721,1611.620850,1136.959839,159.178207,1578.349487,1139.300049,87.402145,1594.086426,1230.963135,166.150955,1612.160034,370.805389,203.577423,1062.869263,612.789734,159.526932,1049.433472,401.926971,30.154833,1087.413086,527.652771,12.039693,1085.417480,306.403137,168.986572,719.139954,318.598267,113.561607,543.084473,332.208435,68.717995,199.747467,350.015686,66.803612,59.283375,415.224976,26.155235,44.590103,304.993378,213.067703,27.509457,663.178528,108.146194,865.594238,635.623352,90.323502,558.990601,652.283569,73.322327,394.946259,630.432861,71.164497,57.984978,571.730347,28.603861,40.843586,672.496826,222.379471,26.861849,,,,,,,,,,,,,458.831848,17.502316,1204.307617,471.479889,18.425589,1075.604370
735,0,512.671692,307.222473,1704.598022,563.000488,149.433090,1717.714355,385.661194,227.679626,1757.624268,455.517395,123.188408,1750.473145,413.315704,115.983353,1588.337769,455.816528,11.376520,1261.730469,470.014282,210.791306,1464.609741,506.888214,230.546936,1307.223267,541.408813,-11.425292,1440.947144,271.599335,211.131851,1513.158569,228.665359,190.127838,1363.118408,207.958527,133.891266,1174.079468,203.332458,186.071121,988.039246,238.549942,207.433563,911.903076,197.300385,142.841034,899.129883,201.668686,223.811890,826.999207,552.021973,119.207893,1601.495605,775.828003,78.847717,1578.870483,869.121704,89.468575,1570.004517,988.529053,106.211838,1612.245728,1137.036621,158.601868,1579.454834,1139.246826,87.239105,1594.835938,1230.456055,165.274765,1612.725586,370.712921,203.500443,1062.944824,612.786133,159.779678,1049.465698,402.214478,30.081474,1087.438843,527.889160,11.994458,1085.550659,306.332581,168.811523,719.159119,318.633820,113.452087,543.085754,332.219177,68.519859,199.701828,350.046539,66.773781,59.275753,415.252716,26.223356,44.585281,304.967377,213.127579,27.478258,663.234070,108.471359,865.566101,635.900635,90.049904,558.829895,652.304871,73.393768,394.923187,630.284973,71.362213,58.244312,571.736206,28.641195,40.857456,672.442749,222.355957,26.832205,,,,,,,,,,,,,459.059021,17.573915,1204.236084,471.775391,18.466364,1075.558472
736,0,512.768799,306.832123,1704.908569,563.129211,148.929382,1717.709961,385.655670,227.090240,1757.795410,455.642151,122.676216,1750.389038,413.401855,115.559265,1588.377930,456.065979,10.943247,1261.812866,470.067719,210.699265,1464.734497,506.932678,230.572845,1307.342651,541.548889,-11.591194,1440.920410,271.790161,210.844299,1513.126221,228.703903,189.843124,1363.208008,208.202927,133.737213,1174.099976,203.768555,185.912140,988.029541,238.382401,207.550888,912.086731,197.346741,142.904907,899.243225,202.335541,223.679230,826.964478,551.929077,118.799652,1601.618164,775.775391,78.694832,1579.010742,869.123596,89.044914,1570.338013,988.447266,105.971764,1612.751221,1136.816528,158.489471,1580.205566,1139.197998,86.905716,1595.492065,1230.820679,165.139465,1614.160889,370.732788,203.378754,1062.993042,613.114136,160.244659,1049.557983,402.487305,29.988956,1087.439453,528.181152,12.129241,1085.580322,306.405975,168.623184,719.173950,318.725616,113.265602,543.162537,332.263214,68.610291,199.783615,350.080750,66.778114,59.272110,415.295593,26.155554,44.634338,304.932281,212.998505,27.515591,663.356812,108.693710,865.547607,635.948242,90.113396,558.803833,652.323669,73.462173,394.906555,630.381104,71.133423,58.083260,571.721802,28.440947,40.985115,672.391968,222.335342,26.926146,,,,,,,,,,,,,459.299133,17.556578,1204.203125,472.033813,18.513830,1075.542480
737,0,512.822571,306.135132,1705.208130,563.318237,148.806381,1717.509033,385.770752,226.458694,1757.946655,455.692841,122.171257,1750.382080,413.541870,115.249550,1588.409424,456.273499,10.908971,1261.759399,469.838013,210.604446,1465.047974,507.033356,230.659439,1307.447388,541.662659,-11.652918,1440.858643,271.860046,210.521561,1513.206055,229.177292,189.702713,1363.264282,208.394241,133.532959,1174.118408,204.175247,185.607483,988.076599,238.986618,207.237320,912.130371,197.736450,142.720352,899.237671,202.906982,223.495575,826.951416,551.979187,119.291298,1602.960938,775.731018,78.394165,1579.148804,869.030151,88.638046,1570.794800,988.338989,105.779083,1613.132568,1136.778564,158.333191,1581.081299,1139.159912,86.667862,1596.159668,1230.797119,164.971878,1615.177246,370.730469,203.275146,1063.015015,612.839172,160.287567,1049.522827,402.719574,29.912815,1087.510376,528.467896,12.080687,1085.550049,306.369568,168.474686,719.211548,318.725769,113.102173,543.199768,332.286194,68.327522,199.782516,350.372772,67.045067,59.321056,415.243195,26.116978,44.597672,304.936859,212.998413,27.444300,663.405579,108.944679,865.535889,636.025024,90.153587,558.803223,652.404968,73.429245,394.891937,630.392273,71.113792,58.110386,571.747131,28.386732,40.980835,672.425476,222.346054,26.886299,,,,,,,,,,,,,459.526489,17.547853,1204.146240,472.197388,18.573851,1075.508423
738,0,513.009521,305.702301,1705.437256,563.349792,148.043747,1717.641235,385.904633,225.933517,1758.057861,455.738098,121.948685,1750.333984,413.676239,114.970215,1588.441040,456.487549,10.826698,1261.748657,470.266510,210.563065,1465.096191,507.123596,230.604675,1307.643677,541.732422,-11.759707,1440.805664,271.937500,210.238358,1513.296997,229.319931,189.432068,1363.310425,208.639023,133.348007,1174.140869,204.633408,185.497086,988.074524,239.524933,206.893387,912.174438,198.158615,142.375900,899.234741,203.253830,223.521286,826.997742,552.462280,119.057533,1602.223633,775.762695,78.279282,1579.176880,869.061768,88.353622,1571.083496,988.291382,105.529282,1613.672974,1136.748657,157.980194,1581.812256,1139.134888,86.469162,1596.839844,1230.977295,164.859695,1616.178833,370.728180,203.184891,1062.981812,612.939880,160.491119,1049.473999,402.917084,29.839287,1087.535645,528.658997,12.187247,1085.515137,306.285706,168.478806,719.091064,318.804535,112.999512,543.204285,332.347534,68.307037,199.775253,350.167450,66.774681,59.368290,415.316315,26.104111,44.605179,304.871887,213.071121,27.522343,663.761597,109.185997,865.576660,636.098877,90.221375,558.829407,652.426331,73.534424,394.889343,630.383667,71.163826,58.085361,571.698975,28.428360,41.034618,672.436401,222.380127,26.894773,,,,,,,,,,,,,459.741730,17.474567,1204.145996,472.400696,18.586061,1075.515137
739,0,513.083130,305.375671,1705.539551,563.488892,147.671219,1717.620972,386.003967,225.331299,1758.161377,455.896759,121.453011,1750.257202,413.797272,114.751472,1588.422363,456.627258,10.806114,1261.701904,470.262146,210.446350,1465.151489,507.135803,230.758102,1307.662109,541.867249,-11.828677,1440.719971,271.973297,209.957504,1513.419312,229.279099,189.185684,1363.387573,208.356155,132.951981,1174.331299,205.237442,185.287445,988.081360,240.199905,206.386536,912.186218,198.925720,142.275986,899.246826,203.805389,223.030075,826.981934,552.455750,118.515594,1601.895752,775.711914,77.753777,1579.541138,869.047485,88.042900,1571.459106,988.240967,105.302170,1614.149536,1136.905640,157.740479,1582.539795,1139.139038,86.281158,1597.444824,1230.711426,164.509140,1616.986450,370.738281,203.138580,1063.026123,613.249451,160.775269,1049.564819,403.035492,29.783613,1087.536255,528.780640,12.188506,1085.526855,306.439850,168.190170,719.143372,318.826996,112.921074,543.221802,332.333527,68.278275,199.750458,350.353241,66.856773,59.329643,415.287262,26.119535,44.613747,304.863953,212.990891,27.450916,663.801819,109.417496,865.586426,636.086548,90.314217,558.856995,652.424561,73.572258,394.820099,630.348083,71.229202,58.088993,571.666016,28.405706,41.038361,672.399170,222.378540,26.904213,,,,,,,,,,,,,459.876831,17.526873,1204.078369,472.513824,18.598577,1075.551025
740,0,513.161804,304.892670,1705.909668,563.642273,147.263916,1717.609253,386.091797,224.878265,1758.255981,456.129211,120.610184,1750.266357,413.944855,114.450844,1588.458252,456.777771,10.710782,1261.695679,470.218109,210.236374,1465.146362,507.069885,230.661102,1307.766968,542.021545,-11.879543,1440.671265,271.991211,209.651001,1513.537231,229.374557,188.902512,1363.475098,209.125519,132.787308,1174.250244,205.225967,184.880646,988.129333,240.951309,205.858337,912.097290,199.261917,142.104919,899.356384,204.023560,222.806274,826.986816,552.394653,118.674095,1602.360840,775.699219,77.647453,1579.716675,869.062317,87.874016,1571.802002,988.222778,105.055489,1614.647217,1136.979248,157.517853,1583.187866,1139.173340,86.123581,1598.038208,1228.783325,163.420242,1617.355347,370.681519,202.982544,1063.046997,612.889709,160.709518,1049.548462,403.162140,29.689850,1087.551392,528.833557,12.474185,1085.500122,306.234192,168.266647,719.083130,318.714996,112.836273,543.241516,332.306091,68.180046,199.748505,350.338745,66.793556,59.322815,415.195679,26.569212,44.270531,304.797180,212.983246,27.499004,663.839233,109.556595,865.614136,636.094238,90.476868,558.800720,652.443115,73.556015,394.856689,630.364136,71.153320,58.149445,571.664856,28.455912,40.926147,672.351318,222.419647,26.852942,,,,,,,,,,,,,460.013428,17.548506,1204.053589,472.636505,18.579096,1075.533569
741,0,513.215210,304.690247,1706.222900,563.884338,146.826248,1717.588013,386.096313,224.322495,1758.224243,456.356049,120.007774,1750.280640,414.147400,114.161911,1588.570435,456.959198,10.657665,1261.671509,470.210938,210.371277,1465.329590,507.017609,230.616608,1307.870972,542.224670,-11.980017,1440.694336,271.777283,209.493591,1513.958374,229.569305,188.562424,1363.564087,208.922165,132.289063,1174.477417,206.020218,184.366074,988.086548,240.466873,205.941071,912.373962,199.494141,141.441635,899.454407,204.311035,222.315460,827.085510,552.057678,118.152855,1602.635254,775.728760,77.479065,1579.998169,869.117371,87.586845,1572.117188,988.292786,105.073158,1614.922852,1136.939453,156.844498,1583.594116,1139.228638,86.047340,1598.593750,1230.758545,163.978683,1618.747192,370.653137,202.911026,1063.102905,612.865662,160.799988,1049.503906,403.281006,29.633230,1087.568481,529.043884,12.224773,1085.525757,306.187347,168.122360,719.132874,318.730408,113.007408,543.261536,332.382416,68.127846,199.791916,350.400574,66.835167,59.346443,415.558533,25.936157,44.705841,304.810791,212.993454,27.442858,663.827332,109.609650,865.611328,636.088013,90.570251,558.794250,652.470032,73.654182,394.863586,630.352966,71.177483,58.166580,571.738892,28.581253,40.865978,672.364685,222.393646,26.863708,,,,,,,,,,,,,460.194061,17.369225,1204.120850,472.747131,18.593006,1075.544312
742,0,513.289734,304.400543,1706.416260,564.027893,146.504456,1717.528198,386.281036,223.806580,1758.503418,456.546051,119.628143,1750.135254,414.368011,113.837585,1588.554199,457.071045,10.512863,1261.676636,470.322784,210.207718,1465.381348,507.036255,230.807602,1308.042969,542.402710,-12.069884,1440.708008,271.863190,209.143616,1514.078003,229.669556,188.209198,1363.701294,209.515991,132.104034,1174.488281,205.852798,183.941040,988.324524,240.740189,205.362991,912.383362,199.778748,141.078979,899.513306,204.613449,221.818329,827.218689,552.372559,117.809883,1602.258911,775.770569,77.211342,1580.411743,869.148132,87.504333,1572.436279,988.261353,104.663574,1615.447632,1136.830444,156.907623,1584.072144,1139.323608,85.779022,1599.089844,1230.788330,163.869431,1619.380493,370.634674,202.810287,1063.156738,612.922485,160.860291,1049.501099,403.314545,29.569962,1087.547974,529.087952,12.211098,1085.504395,306.306702,167.795227,719.272034,318.700287,112.916115,543.280212,332.612946,68.012535,199.692169,350.249481,66.718750,59.341942,415.250763,26.475016,44.354198,304.803101,212.949173,27.524977,663.918823,109.626854,865.619385,636.161743,90.537476,558.820435,652.542175,73.705444,394.914429,630.341064,71.164474,58.190594,571.642395,28.473665,41.030975,672.382690,222.369690,26.920883,,,,,,,,,,,,,460.259552,17.386106,1204.048096,472.795593,18.606810,1075.489624
743,0,513.437439,304.027618,1706.723755,564.206543,146.184570,1717.507446,386.465668,223.275009,1758.618286,456.757568,119.322304,1750.138428,414.481171,113.977280,1588.441284,457.209412,10.467788,1261.659912,470.429108,210.206345,1465.456055,507.104645,230.668610,1307.954956,542.627441,-12.106293,1440.614990,272.106781,208.678879,1514.099121,229.816498,187.751175,1363.836914,209.366104,131.492630,1174.756836,205.981995,183.487442,988.410034,240.980240,204.990097,912.557800,199.990570,140.600266,899.634644,204.991104,221.082184,827.256531,552.292175,117.762123,1602.735718,775.889832,77.030937,1580.662964,869.239929,87.301010,1572.738525,988.347473,104.455429,1615.814941,1137.079590,156.303513,1584.718018,1139.436890,85.506767,1599.584839,1230.831787,163.735687,1620.160156,370.621582,203.069214,1063.242798,612.915833,160.944489,1049.500366,403.394257,29.476252,1087.511841,529.118225,12.433250,1085.465576,306.342468,167.735519,719.269592,318.709930,112.928261,543.250610,332.202240,68.028496,199.798264,350.146698,66.831581,59.406635,415.243164,26.463245,44.353374,304.795319,212.969208,27.499813,663.944397,109.633011,865.604065,636.230713,90.521225,558.827454,652.604431,73.793808,394.859802,630.422974,71.158859,58.119957,571.688904,28.445087,41.052891,672.387390,222.357758,26.925741,,,,,,,,,,,,,460.385223,17.207582,1204.113647,472.889801,18.513468,1075.463135
