Trajectories
120
,,Subj1:LFHD,,,Subj1:RFHD,,,Subj1:LBHD,,,Subj1:RBHD,,,Subj1:C7,,,Subj1:T10,,,Subj1:CLAV,,,Subj1:STRN,,,Subj1:RBAK,,,Subj1:LSHO,,,Subj1:LUPA,,,Subj1:LELB,,,Subj1:LFRM,,,Subj1:LWRA,,,Subj1:LWRB,,,Subj1:LFIN,,,Subj1:RSHO,,,Subj1:RUPA,,,Subj1:RELB,,,Subj1:RFRM,,,Subj1:RWRA,,,Subj1:RWRB,,,Subj1:RFIN,,,Subj1:LASI,,,Subj1:RASI,,,Subj1:LPSI,,,Subj1:RPSI,,,Subj1:LTHI,,,Subj1:LKNE,,,Subj1:LTIB,,,Subj1:LANK,,,Subj1:LHEE,,,Subj1:LTOE,,,Subj1:RTHI,,,Subj1:RKNE,,,Subj1:RTIB,,,Subj1:RANK,,,Subj1:RHEE,,,Subj1:RTOE,,,Subj1:LHU,,,Subj1:LHD,,,Subj1:RHU,,,Subj1:RHD,,,Subj1:T12,,,Subj1:S1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
436,0,657.700012,647.816406,863.829834,815.202087,588.409729,864.573303,684.986084,603.019714,1014.565125,797.915955,563.691711,976.634949,709.451050,472.835999,983.897705,658.342651,181.671310,1143.449707,659.946411,443.680939,851.952881,586.492371,204.108917,892.124756,804.141724,308.533264,989.998901,519.070923,478.036102,984.026001,431.815552,351.957611,1025.261475,366.217499,162.721420,1068.417847,301.583435,23.122906,949.026733,308.079346,-32.987251,885.217102,289.604065,-75.096947,946.531738,252.471054,-95.600037,846.028625,768.639099,458.972351,853.386292,874.206482,431.625916,666.127258,891.261169,435.617340,571.276306,918.463867,495.533386,462.762207,899.253113,529.193054,301.482697,965.381836,495.945984,313.541016,961.489380,595.893433,260.477448,444.613129,77.092941,992.683044,655.131470,8.544240,989.963257,501.026154,-11.766067,1129.745605,622.511536,-44.946571,1108.801514,351.024963,72.231400,717.670837,356.362793,51.443977,543.828857,352.319733,54.173656,201.227066,364.524597,68.366791,61.173321,427.264160,27.205774,43.536175,327.645050,219.460358,27.986326,714.761108,-34.136078,836.014221,678.392822,37.441227,547.251282,692.555481,55.188862,386.683746,655.293152,91.347954,54.682831,588.216614,48.082218,23.861614,680.825867,249.374756,26.415539,,,,,,,,,,,,,639.795837,135.620438,1152.135620,566.111938,-35.498684,1113.858765
437,0,657.529114,647.948975,866.785156,815.012878,588.693359,866.734192,685.231812,602.530762,1017.392273,798.110962,563.732300,978.805542,709.556824,472.580383,986.021973,657.760010,180.810120,1144.522583,660.130676,443.505127,854.033203,586.489380,204.354874,893.206421,804.045227,308.415314,991.857544,518.891663,478.091675,986.042114,431.652924,351.754364,1026.629028,365.625153,162.520828,1069.223389,300.995331,23.628723,948.749084,307.274597,-32.028278,884.601135,288.984222,-74.958771,945.977722,251.397552,-94.262856,845.110107,768.840515,459.361176,855.671997,873.591125,430.481964,667.662231,890.293457,434.097137,572.796692,917.468567,493.665405,463.903870,897.557983,527.051270,302.521698,963.438477,493.821381,314.387543,959.011658,593.876770,261.532959,444.543701,77.015800,992.663025,654.958618,8.198213,990.041199,500.523865,-12.327786,1129.606812,622.052612,-45.668606,1108.862915,350.770935,72.083305,717.645264,356.196228,51.571434,543.616577,352.296478,54.212063,201.115448,364.339966,68.212166,61.265060,427.484955,26.981415,43.625172,327.687622,219.556320,28.016567,714.551208,-34.474640,836.012817,678.143799,37.309933,547.230042,692.452698,55.070637,386.660614,655.253296,91.282089,54.751225,588.135986,48.027294,23.861164,680.838745,249.347763,26.474434,,,,,,,,,,,,,639.366455,134.780807,1152.983276,565.675659,-36.263126,1113.861694
438,0,657.269592,648.145874,869.773682,814.898926,589.066895,869.009583,685.487854,602.208191,1019.951843,798.372070,563.357849,981.072327,709.423828,472.297852,988.285583,657.307373,179.942352,1145.706177,660.076355,443.302490,856.252625,586.281128,204.442017,894.570923,803.846985,307.958588,993.843506,518.800598,477.918182,988.214050,431.394531,351.526245,1028.103271,365.445770,162.026245,1069.608887,300.486938,24.049942,948.598145,306.615448,-31.235350,884.117371,288.360565,-73.833885,944.635071,250.495407,-93.106567,844.358459,767.726074,457.590393,856.627869,872.847046,429.308441,669.241150,889.288574,432.720215,574.334961,916.082275,492.051544,465.295685,895.516907,524.651184,303.740295,961.542847,491.632813,315.466522,956.712463,591.508362,262.324310,444.264282,76.693321,992.758240,654.771912,7.973557,990.135254,500.029205,-12.992768,1129.673706,621.642639,-46.191345,1108.919556,350.599304,72.138443,717.558411,356.100983,51.429035,543.554382,352.350647,54.161980,201.113571,364.427460,68.279755,61.171593,427.388947,27.292053,43.523834,327.789276,219.495850,28.056705,714.327515,-34.691833,836.027527,678.061279,37.121887,547.184387,692.777527,54.975395,386.773895,655.297607,91.247002,54.824490,588.146606,48.089790,23.889481,680.857727,249.330841,26.479004,,,,,,,,,,,,,638.832153,133.828262,1153.823120,565.245483,-36.755268,1113.989258
439,0,657.080322,648.276978,872.829407,814.747864,589.328003,871.432129,685.628906,601.834900,1022.826904,798.366577,563.235046,983.399841,709.332764,472.037994,990.528992,656.756226,179.077957,1146.785278,660.063843,443.122437,858.452148,586.306641,204.572403,895.721252,803.686157,307.704315,995.890198,518.657593,477.806152,990.281433,431.215576,351.230652,1029.666382,365.064453,161.703461,1070.168457,299.899292,24.454706,948.380127,306.019409,-30.448473,883.658264,287.932556,-73.951561,944.230164,249.791000,-91.969345,843.646301,767.794617,457.445923,858.916138,872.132019,428.336395,671.094482,888.240967,431.517334,576.066589,914.604431,490.397369,466.675232,893.436096,522.143982,305.060944,959.468628,489.398376,316.579315,954.405640,588.799561,263.140869,444.077606,76.443741,992.971130,654.618958,7.796230,990.254639,499.575592,-13.655214,1129.747437,621.281860,-46.876049,1109.196411,350.453918,71.788445,717.484009,355.969604,51.345791,543.511719,352.361847,54.202412,201.044083,364.521637,68.319733,61.173607,427.642456,27.159395,43.459618,327.786438,219.507050,28.122494,714.137512,-34.861694,836.067444,677.820984,36.929893,547.190308,692.256592,54.708748,386.717529,655.330688,91.136749,54.752987,588.100769,48.070595,23.966969,680.943359,249.281677,26.440250,,,,,,,,,,,,,638.309631,132.994614,1154.728760,564.695862,-37.333439,1113.991211
440,0,657.060852,648.464600,875.841125,814.497314,589.411377,874.041321,685.779297,601.553772,1025.650146,798.396484,562.964050,986.015015,709.103638,471.779327,992.972046,656.153442,178.226929,1148.084473,659.913391,442.943634,860.851013,586.191162,204.643066,897.136780,803.518250,307.247375,998.098694,518.535583,477.688446,992.629333,430.924255,351.073578,1031.314087,364.617279,161.354645,1070.837158,299.336761,24.756426,948.308960,305.385651,-29.704021,883.225525,287.347382,-73.892334,943.854492,249.092575,-90.891373,842.926880,767.709167,457.408417,861.204529,871.351563,427.338928,673.048523,887.142212,430.247711,578.031677,913.262085,488.653351,468.206940,891.503540,519.592102,306.285645,957.389038,487.079163,317.880035,951.296936,586.375244,264.075195,443.890228,76.388641,993.249756,654.475464,7.655172,990.399475,499.127472,-14.381160,1129.828613,620.793762,-47.496696,1109.211182,350.352539,71.696281,717.452454,355.901611,51.223545,543.397034,352.470612,54.155071,200.994781,364.714386,68.485710,61.039440,427.779846,27.107431,43.496845,328.083618,220.146591,27.987082,713.956726,-34.995289,836.132874,678.184631,36.554855,547.225342,692.064331,54.159206,386.740814,655.445984,91.175934,54.794724,588.175964,47.985157,23.900755,680.937134,249.269211,26.430511,,,,,,,,,,,,,637.717346,132.186295,1155.776001,564.304443,-38.047516,1114.210449
441,0,656.794861,648.798035,879.084412,814.346619,589.646667,876.799438,685.788208,601.391052,1028.639526,798.367432,562.846619,988.652344,708.897400,471.697662,995.573730,655.504211,177.401932,1149.365601,659.785889,442.941803,863.408630,586.006775,204.919220,898.580383,803.241333,306.791321,1000.483032,518.373291,477.680847,995.218140,430.582581,350.781189,1032.992065,364.055634,160.991348,1071.500610,298.776611,25.081566,948.265259,304.726807,-28.958281,882.937073,286.751709,-73.547104,943.296692,248.379715,-89.974602,842.296631,767.611755,457.303925,863.644897,870.486633,426.499084,675.075745,885.969910,428.853912,579.927246,911.346252,486.842224,469.760254,889.081299,516.831482,307.885864,955.450012,484.722290,319.350098,948.696838,583.522095,264.604828,443.565948,76.074760,993.423889,654.220703,7.557896,990.548828,498.601440,-15.056638,1129.865723,620.376343,-48.089787,1109.447754,350.153625,71.539284,717.408936,355.792114,51.079502,543.336304,352.411407,54.195583,200.975113,364.272705,68.306679,61.269016,427.812256,27.254263,43.390354,327.985046,219.821854,27.992855,713.665039,-35.085102,836.202881,678.040344,36.317089,547.240662,692.357239,54.234589,386.869049,655.319946,91.230125,55.001183,588.174011,48.035389,23.900179,680.911682,249.358719,26.346720,,,,,,,,,,,,,637.088013,131.131042,1156.641235,563.745300,-38.623135,1114.262939
442,0,656.509705,649.027649,882.432007,814.032288,589.949768,879.657288,685.710083,601.127136,1031.818970,798.216553,562.783875,991.415405,708.554810,471.553528,998.331970,654.830078,176.415848,1150.652832,659.521790,442.877563,866.122925,585.821411,205.186249,900.007202,802.941772,306.481995,1002.838135,517.817078,477.550659,997.537720,430.214050,350.500946,1034.859375,363.539154,160.560745,1072.346069,298.223083,25.330334,948.304993,304.085754,-28.354832,882.753296,286.123688,-72.919113,942.501953,247.751724,-89.126450,841.748840,767.456360,457.089752,866.288513,869.597412,425.696411,677.261414,884.658142,427.625977,582.047974,910.127563,485.027283,471.499420,886.728271,514.110596,309.556549,953.329590,482.307159,320.915344,945.363831,580.969971,266.423889,443.307983,75.927910,993.788818,654.037781,7.470713,990.705078,498.112396,-15.819093,1130.002808,619.953125,-48.756359,1109.576172,349.918854,71.297997,717.392517,355.707031,50.977150,543.292725,352.452301,54.148655,201.013458,364.618896,68.356026,61.145706,427.643860,27.660145,43.304207,328.103973,219.916016,28.014587,713.445007,-35.164818,836.279663,677.946838,35.956623,547.346313,692.294006,54.029251,386.880127,655.210388,91.224937,55.158649,588.177551,47.969925,23.840069,680.871704,249.282532,26.513344,,,,,,,,,,,,,636.431885,130.200806,1157.670044,563.292053,-39.259483,1114.354370
443,0,656.333313,649.402283,885.880615,813.800537,590.241943,882.695679,685.684509,600.996643,1035.083618,798.121643,562.953491,994.410522,708.208374,471.366913,1001.033325,654.147278,175.503372,1152.076782,659.254150,442.770813,868.780212,585.770325,205.301697,901.514038,802.694336,306.146912,1005.319092,517.665833,477.410492,1000.278381,429.805908,350.187256,1036.843262,363.011536,160.062866,1073.190674,297.730072,25.542255,948.469727,303.619293,-27.820160,882.631348,285.485382,-72.195023,941.879395,247.315613,-88.386116,841.218689,767.409485,457.036407,868.807373,868.766479,424.931824,679.420959,883.732422,426.312439,584.198303,908.575134,483.144958,473.260345,884.232178,511.088684,311.171875,950.945251,479.863983,322.501312,942.544189,577.868652,266.584290,443.068970,75.697693,994.036133,653.911560,7.411149,990.853027,497.666779,-16.628801,1130.048584,619.573425,-49.366352,1109.619751,349.822815,71.094666,717.266052,355.697113,50.859814,543.268188,352.504089,54.162735,200.930420,364.692566,68.443604,61.163448,427.938416,27.270979,43.464981,328.158112,220.203568,27.995062,713.281677,-35.216915,836.348145,677.893188,35.627834,547.213867,692.253235,53.828682,386.860535,655.336792,91.105408,55.025101,588.124390,47.998074,23.978891,680.927734,249.320724,26.479361,,,,,,,,,,,,,635.745789,129.236450,1158.679565,562.932007,-39.869495,1114.490723
444,0,655.963135,649.744751,889.496826,813.373779,590.653992,885.900330,685.653442,600.935730,1038.445435,798.048523,562.704712,997.636230,707.885376,471.175476,1003.850464,653.439758,174.555847,1153.406738,659.009644,442.659210,871.553040,585.595215,205.643234,902.971008,802.233765,306.130798,1007.763367,517.201477,477.260986,1003.066895,429.401398,349.907104,1038.725586,362.562958,159.599518,1074.120361,297.211365,25.708530,948.675781,303.248718,-27.333967,882.553223,284.967346,-72.394051,941.834656,246.937012,-87.621582,840.908997,767.386475,457.048157,871.825195,868.069031,424.123383,681.701965,882.456665,425.018829,586.278687,906.464111,481.277374,474.974945,881.871338,508.378448,313.004761,948.579346,477.407043,324.114197,939.292908,575.111389,267.721863,442.754211,75.330177,994.265137,653.720764,7.305762,991.030579,497.227936,-17.413971,1130.135864,619.212769,-49.916794,1109.717773,349.537628,70.989571,717.262207,355.576294,50.803581,543.204895,352.457489,54.153564,200.942596,364.594910,68.368652,61.133644,427.990326,27.281204,43.476715,328.156403,220.236099,28.036716,713.053833,-35.314838,836.446228,677.237122,35.475342,547.194641,691.717041,53.636723,386.780548,655.212830,91.205177,55.255318,588.116333,47.936913,23.923813,680.954163,249.265518,26.499401,,,,,,,,,,,,,635.097473,128.264679,1159.720459,562.536987,-40.520966,1114.517944
445,0,655.726501,650.253906,893.293518,813.154724,591.080688,889.282593,685.488586,600.892578,1041.991211,797.744019,562.975586,1001.006836,707.362488,471.029724,1006.925598,652.748230,173.631622,1154.781128,658.565430,442.593292,874.584229,585.020569,205.854797,904.763062,801.825195,305.013855,1010.409241,517.015869,477.068542,1005.722900,428.916870,349.571106,1040.760864,361.978027,159.114136,1075.077881,296.674744,25.908602,948.963928,302.880615,-26.889061,882.510498,284.437805,-72.175140,941.651062,246.622726,-86.984695,840.483337,767.377319,457.029480,874.555054,866.816223,422.671417,683.819519,881.072021,423.504730,588.455200,905.093262,479.368408,476.855988,879.462158,505.524292,314.616028,946.222412,474.914673,325.809540,936.125183,572.075378,268.527679,442.477539,75.018677,994.612793,653.588684,7.274548,991.194031,496.736572,-18.320478,1130.233643,618.883972,-50.639568,1109.862793,349.558716,70.852951,717.163696,355.537628,50.786392,543.150085,352.436768,54.237267,200.907013,364.665802,68.410355,61.171398,427.991211,27.332850,43.412354,328.215942,220.273666,27.962570,712.884705,-35.338589,836.530273,677.032593,35.372395,547.169434,691.592163,53.345371,386.692596,655.235840,91.238922,55.216106,588.066284,47.958534,23.970308,680.993713,249.233734,26.523584,,,,,,,,,,,,,634.417603,127.269966,1160.869141,562.144226,-41.141991,1114.547119
446,0,655.299377,650.713806,897.170593,812.643555,591.429382,892.798462,685.282715,600.807739,1045.655273,797.507629,562.855591,1004.358154,706.770142,470.973816,1009.872070,651.925781,172.635757,1156.186157,658.051758,442.617218,877.486572,585.193970,206.148788,906.110657,801.449219,305.357239,1013.042786,516.537476,476.878967,1008.562805,428.287903,349.289581,1042.886475,361.318054,158.732666,1076.089478,296.235931,26.083778,949.301147,302.480865,-26.442734,882.649353,283.931915,-71.965294,941.475220,246.370529,-86.384834,840.184998,767.289856,456.813110,877.208313,865.899902,421.661560,686.001526,879.755859,422.035126,590.663330,902.838318,477.357574,478.646729,876.733154,502.575623,316.430664,943.674438,472.284760,327.469116,932.933044,568.802124,269.344116,442.192535,74.745453,994.819641,653.419128,7.288208,991.346985,496.265228,-19.114929,1130.215088,618.531433,-51.230804,1109.938843,349.307465,70.758102,717.253357,355.423401,50.762417,543.102295,352.390472,54.316685,200.890503,364.696777,68.434540,61.120747,427.989075,27.413794,43.338379,328.157349,220.276184,27.980904,712.678101,-35.317459,836.603821,676.941467,35.110252,547.136108,691.411377,53.064171,386.591370,655.225403,90.823883,54.891987,588.115723,47.971478,23.894285,680.903625,249.283829,26.476419,,,,,,,,,,,,,633.611938,126.155838,1161.833496,561.729126,-42.256145,1114.748779
447,0,654.948669,651.320129,901.319153,812.143738,592.099060,896.584473,684.976685,600.736572,1049.601929,796.952332,563.362976,1007.880920,706.236633,470.928406,1013.234619,651.100708,171.622284,1157.644165,657.596802,442.651733,880.804993,584.896057,206.623108,907.797058,801.044128,304.996155,1015.824219,515.892090,476.856293,1011.537659,427.814453,349.002350,1045.046509,360.682953,158.276688,1077.133301,295.941742,26.067770,949.748779,302.134491,-26.006874,882.864258,283.451721,-71.812805,941.474670,246.191376,-85.837402,839.989746,768.154236,458.004791,881.284607,864.956299,420.506165,688.302368,878.339111,420.496552,592.916504,901.287048,475.217804,480.426422,873.924255,499.451172,318.084229,941.020447,469.597015,329.288055,929.362488,565.878235,270.455170,441.984131,74.587662,995.193848,653.264832,7.271574,991.571716,495.830933,-19.978584,1130.237549,618.146423,-51.981247,1110.071289,349.003998,70.658310,717.206055,355.343353,50.735031,543.002136,352.304535,54.344315,200.849426,364.844421,68.694778,60.883018,427.894135,27.306656,43.535992,328.098724,220.347275,28.043259,712.486694,-35.326630,836.749146,676.873901,34.750858,547.238098,691.418518,52.755001,386.623657,655.195068,90.934250,55.049419,588.034851,48.002529,23.962868,680.851379,249.272171,26.490694,,,,,,,,,,,,,632.900879,125.179398,1162.878540,561.330017,-42.863953,1114.792480
448,0,654.356262,651.831726,905.654541,811.660645,592.713074,900.553528,684.630859,600.519653,1053.679932,796.820068,563.213013,1011.723267,705.644836,470.752258,1016.612427,650.230652,170.601791,1159.101807,657.083618,442.555389,884.138733,584.700806,207.016495,909.439026,800.643982,304.755341,1018.621582,515.438660,476.572937,1014.488098,427.208191,348.767822,1047.262939,360.036682,157.771179,1078.251465,295.355103,26.128223,950.158325,301.926636,-25.747816,883.039551,283.028076,-71.739258,941.513123,246.061371,-85.366524,839.863647,767.515076,456.664063,883.322632,864.078613,419.279663,690.534790,876.790710,418.751373,595.060242,899.258606,473.142578,482.407196,871.069397,496.251678,319.865814,938.277466,466.881744,331.050812,925.983582,562.767639,271.517609,441.752197,74.265327,995.393066,653.200562,7.362553,991.755188,495.400330,-20.862539,1130.189331,617.862183,-52.589142,1110.158936,348.961212,70.458969,717.140869,355.274109,50.735420,542.961670,352.317871,54.376923,200.818512,364.699677,68.606789,60.938385,428.024597,27.440054,43.429413,328.077087,220.339432,28.056751,712.385376,-35.228184,836.853271,676.916565,34.531258,547.118958,691.374573,52.319096,386.633606,655.238953,90.986481,55.026001,588.006287,47.963200,23.983353,680.871033,249.213226,26.528236,,,,,,,,,,,,,632.144836,124.061783,1163.981445,560.967896,-43.602913,1114.919922
449,0,653.873047,652.542847,910.307190,811.217773,593.520264,904.681763,684.197449,600.419312,1057.919067,796.354858,563.168030,1015.836609,704.886902,470.569214,1019.947754,649.330017,169.600479,1160.559814,656.404236,442.452209,887.430176,585.054993,207.125671,910.898560,800.569153,304.491852,1021.598938,514.848694,476.449860,1017.586853,426.749176,348.334656,1049.373535,359.340118,157.338120,1079.435669,294.900909,26.200735,950.653992,301.692810,-25.509192,883.330200,282.547546,-71.629654,941.557800,245.863861,-84.974083,839.802307,768.459473,457.156494,886.668823,863.169495,417.854004,692.840942,875.402283,416.931305,597.246277,897.045776,470.939392,484.169128,867.723938,492.831909,321.815399,935.406311,464.023468,332.817627,922.228455,558.979736,272.363892,441.471649,73.903496,995.874634,653.131287,7.373782,991.989929,494.970825,-21.888876,1130.387207,617.559265,-53.313061,1110.314209,348.784210,70.282082,717.052734,355.210999,50.786522,542.876831,352.313660,54.421036,200.815308,364.862122,68.704285,60.936985,428.008453,27.543259,43.342571,328.051483,220.346008,27.996429,712.278992,-35.209492,837.008606,676.770325,34.386829,547.192688,691.353394,52.370853,386.541046,655.139526,90.795387,54.977859,588.022095,47.914566,23.983028,680.906250,249.183838,26.526056,,,,,,,,,,,,,631.256531,122.990402,1165.111694,560.611389,-44.303814,1114.987915
450,0,653.095947,653.335266,915.053589,810.550964,594.212036,909.159241,683.567993,600.141846,1062.361450,795.825928,563.238403,1019.861206,704.259705,470.455536,1023.679138,648.409729,168.590393,1162.079590,655.855713,442.418304,891.117432,584.347717,207.815369,912.835754,799.906494,304.058533,1024.479736,514.138550,476.290771,1020.630493,425.965118,348.054352,1051.592407,358.631165,156.864532,1080.537109,294.479065,26.203501,951.148926,301.477448,-25.304066,883.615479,282.172241,-71.610725,941.638123,245.733398,-84.481979,839.745056,768.341492,456.380096,889.711304,862.299988,416.501404,695.099426,873.844910,415.234192,599.517395,894.672974,468.710754,486.064056,864.607910,489.492310,323.703674,932.388306,461.111389,334.599152,918.498840,555.561462,273.609924,441.198669,73.633400,996.019165,653.053040,7.500494,992.152588,494.478790,-22.760923,1130.305542,617.165466,-53.863369,1110.339355,348.664337,70.033981,716.911133,355.129852,50.815540,542.767639,352.347931,54.561867,200.709259,364.884827,68.733368,60.859276,428.049652,27.545523,43.305126,328.084473,220.365417,28.048523,712.163635,-35.075314,837.091797,676.792908,34.196907,547.170532,691.392151,52.220451,386.472137,655.012329,91.692101,55.888000,588.059143,47.843536,23.949123,680.873535,249.219467,26.525408,,,,,,,,,,,,,630.417847,121.972176,1166.240356,560.258972,-45.150856,1114.987061
451,0,652.581543,654.008240,920.077515,809.881348,595.314514,913.796326,682.817078,599.763672,1067.015625,795.204834,563.699585,1024.448364,703.448792,470.289215,1027.164185,647.388550,167.519608,1163.651978,655.123474,442.331879,894.558411,584.051331,208.150345,914.598816,799.289246,303.788300,1027.487671,513.666992,475.848480,1023.572449,425.259308,347.618927,1053.727173,357.848938,156.330505,1081.646362,294.111481,26.192047,951.613281,301.867767,-25.083229,883.791077,281.820801,-71.655106,941.798401,245.687027,-84.195427,839.746826,768.402710,456.192352,892.866943,861.202942,414.939362,697.453674,872.285400,413.698700,601.814392,892.242371,466.426636,488.003143,861.379944,486.082153,325.538086,929.205811,458.131653,336.426239,914.318604,551.891357,274.769196,440.913513,73.415276,996.329834,652.899475,7.615096,992.305176,494.020538,-23.612560,1130.284180,616.826477,-54.513798,1110.425659,348.340454,69.916695,716.960938,355.078064,50.893288,542.706665,353.040558,54.548607,200.157135,364.899719,68.862251,60.778900,428.079498,27.578047,43.336376,328.105377,220.490860,27.939789,711.973083,-34.953247,837.165039,676.682434,34.150253,547.135010,691.405212,52.074341,386.513245,655.135010,91.102493,55.307468,588.061768,47.865200,23.943485,680.896362,249.208130,26.439970,,,,,,,,,,,,,629.530457,120.821991,1167.360718,559.821960,-45.868618,1114.964233
452,0,651.735779,654.586487,925.349915,809.174988,596.281555,918.684082,682.070435,599.320068,1071.865845,794.451477,563.570313,1029.031006,702.505615,470.415375,1030.681763,646.333923,166.411438,1165.209351,654.258911,442.537903,898.031860,583.667603,208.619644,916.357727,798.668945,303.476379,1030.481689,512.855957,475.515747,1026.803345,424.441895,347.157959,1055.988281,357.074066,155.807755,1082.827271,293.736481,26.032257,952.111084,300.977173,-24.960440,884.386414,281.420990,-71.681465,941.972473,245.619003,-84.018745,839.763000,769.201904,457.007507,896.827148,860.156311,413.461487,699.970154,870.494080,411.864197,604.228577,889.387451,463.996887,489.865234,857.887573,482.359650,327.604553,925.805603,454.969391,338.423431,910.269104,548.175232,276.288147,440.488800,72.921959,996.710144,652.742188,7.757843,992.452209,493.600891,-24.683531,1130.356445,616.488525,-55.170986,1110.555908,348.187805,69.659119,717.042297,355.035767,50.919991,542.644653,353.018066,54.609005,200.113983,364.913422,68.844368,60.739647,428.102478,27.637144,43.279987,328.078033,220.406891,27.943413,711.778687,-34.803036,837.232544,676.796143,33.939842,547.046021,691.365662,51.962223,386.537689,655.151428,90.907967,55.387695,588.104614,47.783241,23.955601,680.872375,249.147018,26.555660,,,,,,,,,,,,,628.576416,119.687897,1168.500366,559.389832,-46.602970,1114.992188
453,0,650.948914,655.248474,930.736145,808.489807,597.342651,923.710632,681.257690,598.724121,1076.840210,793.743408,563.663940,1033.693726,702.316223,469.764160,1034.610107,645.325806,165.328751,1166.770996,654.148071,441.966492,901.916321,583.729492,209.091949,918.130188,798.453247,303.114929,1033.700806,512.228760,475.320679,1030.237305,423.753876,346.611816,1058.286621,356.307739,155.117203,1084.003906,293.330017,25.896866,952.659180,300.771942,-24.909847,884.731506,281.010864,-71.906807,942.190857,245.511292,-83.882233,839.824585,769.713196,457.455322,900.855042,859.095093,412.062012,702.473633,868.866394,410.215424,606.719666,886.755310,461.626587,492.056580,854.306458,478.530365,329.744659,922.654541,451.564392,340.387238,906.309082,544.449402,277.946960,440.224335,72.555977,996.921509,652.767944,7.928394,992.552429,493.131256,-25.648745,1130.358154,616.181702,-55.772575,1110.639038,347.986481,69.635208,717.061829,355.026276,50.917027,542.624207,352.784729,54.682301,200.319168,364.703949,69.135391,60.627678,427.993591,27.836639,43.368530,328.082764,220.622910,27.954855,711.767395,-34.625019,837.253540,676.747925,33.867954,547.074219,691.437988,51.951611,386.424774,655.198608,90.926086,55.268559,588.159851,47.908566,23.860073,680.930481,249.138702,26.481829,,,,,,,,,,,,,627.684570,118.617668,1169.642456,558.948730,-47.490753,1115.122559
454,0,650.037292,655.833252,936.305725,807.718018,598.435608,928.920776,680.427002,598.090942,1081.917358,793.058838,563.862427,1038.580078,701.435242,469.742249,1038.582642,644.463562,164.235352,1168.437988,653.345825,442.024506,905.844788,583.723022,209.559036,920.038879,798.003174,302.895599,1037.099854,511.427460,475.099426,1033.512695,423.016022,346.113831,1060.520142,355.601440,154.560043,1085.109009,292.850525,25.673460,953.275696,300.694214,-24.914993,885.090576,280.666626,-72.388168,942.708496,245.478241,-83.728020,839.873291,769.465210,457.017212,904.331604,857.695679,410.614319,705.076843,867.140015,408.095886,609.504150,884.107361,459.159851,494.284912,850.413574,474.492584,332.153992,919.149231,448.088623,342.628296,901.886047,540.565063,279.706360,440.139709,72.405762,996.899048,652.774536,8.046782,992.696350,492.591125,-26.364965,1130.091919,615.901733,-56.428661,1110.732178,347.799072,69.503914,717.065491,354.944336,50.916420,542.578247,352.864014,54.727570,200.265762,364.465698,69.061760,61.005142,428.178864,27.662134,43.374672,328.104675,220.542526,27.908617,711.736694,-34.499168,837.317993,676.788391,33.727325,547.031616,691.437073,51.889259,386.388672,655.276917,91.071663,55.295593,588.158752,47.922794,23.837482,680.919739,249.147446,26.436836,,,,,,,,,,,,,626.886719,117.420021,1170.900879,558.692749,-48.238182,1115.041748
455,0,649.068909,656.589600,942.085205,806.437744,599.539368,934.373352,679.554871,597.576782,1087.084839,792.286560,563.941589,1043.674072,700.636780,469.505890,1042.723999,643.460999,163.059738,1170.113037,652.625854,441.867920,909.942200,582.501953,210.381073,922.351074,796.903564,302.413300,1040.138428,510.400879,474.821472,1037.213745,422.237976,345.609589,1062.803101,354.831390,153.852417,1086.198975,292.362183,25.466141,953.407532,300.509552,-24.896711,885.412781,280.330017,-72.686256,942.922302,245.495605,-83.662704,839.873108,768.810059,456.154633,907.377136,856.716492,409.350891,708.203308,865.279785,406.208069,612.409546,881.391296,456.678223,496.723389,846.747559,470.658783,334.606567,915.817383,444.606842,345.155670,897.004883,536.243958,281.254059,440.048126,72.095261,997.052307,653.001526,8.168067,992.820984,492.175323,-27.400599,1130.061768,615.607483,-57.058403,1110.723999,347.721313,69.107704,716.988953,354.908417,50.992054,542.502014,352.841278,54.795750,200.203812,364.900208,68.975235,60.673893,428.166534,27.669325,43.341354,328.096252,220.611649,27.842417,711.926819,-34.370419,837.363159,676.728577,33.734638,547.094482,691.427002,51.904778,386.346771,655.362610,90.921768,55.213554,588.175293,47.878662,23.860580,680.932983,249.205917,26.417461,,,,,,,,,,,,,625.890198,116.238495,1172.046387,558.368652,-49.050224,1115.047363
