Unnamed: 0,Unnamed: 1,Subj1:LFHD_X,Subj1:LFHD_Y,Subj1:LFHD_Z,Subj1:RFHD_X,Subj1:RFHD_Y,Subj1:RFHD_Z,Subj1:LBHD_X,Subj1:LBHD_Y,Subj1:LBHD_Z,Subj1:RBHD_X,Subj1:RBHD_Y,Subj1:RBHD_Z,Subj1:C7_X,Subj1:C7_Y,Subj1:C7_Z,Subj1:T10_X,Subj1:T10_Y,Subj1:T10_Z,Subj1:CLAV_X,Subj1:CLAV_Y,Subj1:CLAV_Z,Subj1:STRN_X,Subj1:STRN_Y,Subj1:STRN_Z,Subj1:RBAK_X,Subj1:RBAK_Y,Subj1:RBAK_Z,Subj1:T12_X,Subj1:T12_Y,Subj1:T12_Z,Subj1:S1_X,Subj1:S1_Y,Subj1:S1_Z,Subj1:LSHO_X,Subj1:LSHO_Y,Subj1:LSHO_Z,Subj1:LUPA_X,Subj1:LUPA_Y,Subj1:LUPA_Z,Subj1:LELB_X,Subj1:LELB_Y,Subj1:LELB_Z,Subj1:LFRM_X,Subj1:LFRM_Y,Subj1:LFRM_Z,Subj1:LWRA_X,Subj1:LWRA_Y,Subj1:LWRA_Z,Subj1:LWRB_X,Subj1:LWRB_Y,Subj1:LWRB_Z,Subj1:LFIN_X,Subj1:LFIN_Y,Subj1:LFIN_Z,Subj1:RSHO_X,Subj1:RSHO_Y,Subj1:RSHO_Z,Subj1:RUPA_X,Subj1:RUPA_Y,Subj1:RUPA_Z,Subj1:RELB_X,Subj1:RELB_Y,Subj1:RELB_Z,Subj1:RFRM_X,Subj1:RFRM_Y,Subj1:RFRM_Z,Subj1:RWRA_X,Subj1:RWRA_Y,Subj1:RWRA_Z,Subj1:RWRB_X,Subj1:RWRB_Y,Subj1:RWRB_Z,Subj1:RFIN_X,Subj1:RFIN_Y,Subj1:RFIN_Z,Subj1:LASI_X,Subj1:LASI_Y,Subj1:LASI_Z,Subj1:RASI_X,Subj1:RASI_Y,Subj1:RASI_Z,Subj1:LPSI_X,Subj1:LPSI_Y,Subj1:LPSI_Z,Subj1:RPSI_X,Subj1:RPSI_Y,Subj1:RPSI_Z,Subj1:LTHI_X,Subj1:LTHI_Y,Subj1:LTHI_Z,Subj1:LKNE_X,Subj1:LKNE_Y,Subj1:LKNE_Z,Subj1:LTIB_X,Subj1:LTIB_Y,Subj1:LTIB_Z,Subj1:LANK_X,Subj1:LANK_Y,Subj1:LANK_Z,Subj1:LHEE_X,Subj1:LHEE_Y,Subj1:LHEE_Z,Subj1:LTOE_X,Subj1:LTOE_Y,Subj1:LTOE_Z,Subj1:RTHI_X,Subj1:RTHI_Y,Subj1:RTHI_Z,Subj1:RKNE_X,Subj1:RKNE_Y,Subj1:RKNE_Z,Subj1:RTIB_X,Subj1:RTIB_Y,Subj1:RTIB_Z,Subj1:RANK_X,Subj1:RANK_Y,Subj1:RANK_Z,Subj1:RHEE_X,Subj1:RHEE_Y,Subj1:RHEE_Z,Subj1:RTOE_X,Subj1:RTOE_Y,Subj1:RTOE_Z
504,0,368.832672,369.410522,1641.166626,536.187561,363.530121,1629.139893,369.504395,251.031342,1675.291016,507.077209,219.491699,1670.058350,422.520477,167.936905,1527.192749,423.933136,12.000257,1202.865845,439.630646,274.486847,1389.726929,428.979095,251.986145,1220.740967,547.403076,44.398258,1393.868530,424.498260,14.226021,1155.653809,427.786316,14.179852,1039.146606,277.696503,250.153275,1485.926392,184.568420,254.341339,1332.901489,152.152054,202.266403,1131.846924,183.358749,294.918060,966.958435,233.511612,290.526550,888.364502,153.978973,269.111542,887.683899,197.561630,338.951782,814.801758,594.007874,219.357010,1471.991333,692.502380,174.294830,1240.154053,699.325684,162.043686,1112.986084,684.253967,231.666718,1036.553345,581.831299,298.084595,910.279663,655.946106,264.568268,895.150391,598.432678,356.629028,839.357666,302.239838,176.129608,978.904297,545.402161,185.551575,971.367798,355.457764,7.956090,1037.609619,488.019379,13.558264,1044.975586,221.343994,133.307938,678.452393,237.878601,116.154953,502.868347,240.267548,45.414619,197.227036,254.645615,39.523270,74.229401,318.627594,-9.792159,61.134151,264.585571,205.674942,30.109741,617.545410,152.312820,813.489746,632.864197,124.900772,502.743958,656.291870,79.668968,369.430389,641.444275,57.941059,73.002647,579.734131,9.715549,46.623795,597.488281,228.070969,33.976318
505,0,368.515350,366.271057,1643.043701,535.445862,360.170959,1630.918579,369.298889,247.491898,1677.032593,506.941559,216.331223,1671.403442,422.297943,165.133224,1527.849487,423.598663,12.517272,1201.905029,439.483978,273.039917,1391.157837,428.839294,252.048218,1221.984619,547.065247,42.821968,1393.160034,424.070251,15.049040,1154.836670,427.318634,15.524055,1038.841919,277.417847,247.539200,1487.215332,184.234543,252.291031,1334.244507,152.191360,200.936279,1132.866943,183.240433,294.686279,968.765442,233.427795,290.462860,889.650635,154.365387,269.107574,889.024353,197.890610,339.402802,816.626099,593.960999,217.525681,1472.710205,692.397705,173.058197,1240.777222,699.766418,161.710022,1113.641602,684.208435,231.722214,1037.455200,582.192749,298.632843,911.415283,656.028076,265.328888,896.196716,598.557983,357.672363,840.656250,301.876068,177.604843,978.879028,545.109192,187.013000,971.435242,355.016602,9.269749,1037.229004,487.535065,14.835525,1044.636108,221.486694,134.401611,678.143311,237.697968,117.271812,502.672974,240.895355,45.959255,196.908066,254.647614,39.402882,74.259232,318.656708,-9.817098,61.163399,264.590363,205.674072,30.102049,617.320129,153.566010,813.478394,631.460205,124.704628,502.159119,656.408203,80.236221,369.665222,641.706543,57.822109,73.014816,579.669556,9.736705,46.683231,597.511108,228.135574,33.911671
506,0,368.105652,363.271820,1644.881836,535.345337,356.956482,1632.659302,369.194061,244.543076,1678.179077,506.757568,213.183075,1672.644653,422.294922,162.742874,1528.140503,423.089813,13.021763,1200.988525,439.261383,271.628662,1392.562866,428.570587,252.153671,1223.178101,546.705444,41.395267,1392.393799,423.665833,15.868550,1154.008911,426.824432,16.901262,1038.491455,277.141388,245.049591,1488.444092,184.017975,250.309204,1335.475830,152.188339,199.603134,1133.802856,183.830872,293.627838,970.037292,233.981598,290.681061,891.363831,154.848312,268.895294,890.255981,198.419434,339.795898,818.264587,593.788452,215.099945,1473.665527,692.224792,171.980972,1241.390015,699.521790,161.325958,1114.101074,684.096680,231.805740,1038.326294,582.215576,299.492950,912.540283,655.894897,266.142670,897.090515,598.680359,358.679871,841.970337,301.606659,178.904327,978.900879,544.695618,188.632950,971.090698,354.548584,10.649035,1036.839600,487.097137,16.456818,1044.020264,222.353210,135.423218,677.669922,237.523697,118.233139,502.498444,240.919769,46.320145,196.754959,254.688766,39.426407,74.240662,318.655518,-9.773119,61.157120,264.616943,205.708694,30.057663,617.371521,155.044083,813.689880,632.139404,126.140488,501.523926,656.299011,81.158897,369.576447,641.404175,57.977802,73.071854,579.693542,9.710244,46.732475,597.522339,228.100601,33.904099
507,0,368.201813,360.052460,1646.508057,535.128235,354.119781,1634.257568,369.085327,241.334579,1679.426025,506.644012,210.018188,1673.754883,422.024628,160.300613,1528.680176,422.651459,13.495625,1200.144409,438.987854,270.152069,1393.952148,428.036896,252.620316,1224.314087,546.365173,39.860123,1391.646240,423.203369,16.729765,1153.222534,426.385498,18.225088,1038.156250,276.868469,242.570740,1489.658691,183.727280,248.396866,1336.623657,152.190277,198.358002,1134.642090,183.802704,293.713287,971.470215,234.983124,291.014374,893.146118,155.331848,268.944061,891.377930,198.718735,339.872009,819.651733,593.399536,212.732925,1474.624146,691.959290,171.145065,1241.862183,698.763916,161.250122,1114.459473,683.893982,231.923004,1039.080688,582.188110,300.260101,913.611694,655.742920,266.912842,897.927856,598.712830,359.479614,843.188965,301.131592,180.612106,978.900696,544.373474,190.038528,970.902283,354.154510,11.889352,1036.624390,486.638947,17.708059,1043.624023,222.117081,136.498810,677.455872,237.251465,119.136314,502.342773,240.322769,46.544823,196.880325,254.646240,39.496155,74.161560,318.650970,-9.732355,61.156609,264.593506,205.683014,30.076078,616.933899,156.582123,813.537476,632.148315,128.430344,502.527344,655.674194,82.734230,369.090179,641.567261,57.982178,73.093994,579.586121,9.738847,46.795158,597.492676,228.154800,33.873070
508,0,367.534149,357.159882,1648.405029,534.806580,351.078674,1635.823853,368.873260,237.895905,1680.897461,506.478790,206.607803,1674.795288,421.796509,157.963867,1529.149536,422.213226,14.008871,1199.138062,438.710480,268.744324,1395.302734,427.799103,252.500473,1225.619995,545.926941,38.491055,1390.897583,422.751678,17.612358,1152.423584,425.919800,19.493273,1037.831421,276.521576,240.061081,1490.821655,183.403366,246.454498,1337.782715,152.207596,197.081665,1135.491821,183.842606,293.017242,972.732300,234.268524,289.979645,893.751160,155.819016,268.788086,892.545410,199.370956,340.484100,821.448242,593.352966,210.297348,1475.349976,691.685791,170.304916,1242.351074,698.508850,161.029892,1114.974731,683.776489,232.000626,1039.828247,582.077942,301.067139,914.668945,655.697449,267.403717,898.802368,598.733582,360.566467,844.353210,300.656433,181.990082,978.925964,544.061890,191.519485,971.250732,353.633759,13.330074,1036.155151,486.222321,18.817554,1043.441162,221.816986,137.611023,677.311523,237.066284,119.816574,502.274506,240.285919,46.813686,196.888351,254.672134,39.455116,74.193031,318.585907,-9.738119,61.173450,264.789185,205.838943,29.940014,615.865601,157.839783,813.340759,631.740112,129.110184,502.183380,655.812134,82.934357,369.419098,640.991028,58.130909,73.100807,579.517944,9.840934,46.851021,597.502075,228.074570,33.980328
509,0,367.596466,354.080872,1649.991333,534.579651,348.296478,1637.620972,368.811005,234.993683,1681.856812,506.313324,203.483597,1675.723267,421.704315,155.302490,1529.431274,421.755798,14.492307,1198.327271,438.504669,267.276093,1396.633911,427.584412,252.517487,1226.705444,545.550842,36.991947,1390.083374,422.274414,18.504642,1151.635254,425.499542,20.834616,1037.492432,276.171356,237.611221,1491.959961,183.129868,244.530029,1338.853394,152.178207,195.845291,1136.197388,184.081802,292.595764,973.975830,235.063980,290.664368,895.607300,156.228775,268.621521,893.774353,199.826004,340.416260,822.751526,593.163269,208.399887,1476.208618,691.545349,169.226669,1242.917725,698.310181,160.701065,1115.321533,683.704285,232.114059,1040.612427,582.033508,301.704773,915.658508,655.414368,268.091522,899.614258,598.747864,361.236664,845.460571,300.303680,183.789291,978.720520,544.190735,192.214508,971.444824,353.248566,14.532192,1035.989258,485.740234,19.255241,1043.511353,221.644867,138.671509,677.153931,236.888901,120.647240,502.113098,240.244949,47.105156,196.893829,254.661118,39.669811,74.160614,318.627594,-9.732582,61.213924,264.699188,205.679672,29.905750,616.085144,159.417908,813.346252,631.798645,130.681137,502.505890,655.774048,83.603584,369.491821,640.927673,58.222366,73.112396,579.484253,10.003821,46.814892,597.540710,228.209244,33.900684
510,0,367.528992,351.018402,1651.604492,534.477112,345.237854,1639.085327,368.722107,231.578232,1683.169312,506.228333,200.646332,1676.580322,421.502808,152.739044,1529.911987,421.239441,15.017490,1197.427246,438.333496,266.124054,1397.918579,427.416199,252.529358,1227.692627,545.113708,35.655304,1389.299561,421.812744,19.367916,1150.879639,425.109131,22.160530,1037.148193,275.978851,235.148880,1492.953003,182.903656,242.664566,1339.771606,152.150040,194.630173,1136.947266,184.358490,292.181366,975.167358,235.491165,290.777008,897.020386,156.743561,268.483185,894.753540,200.440140,340.752045,824.207886,592.976685,206.137726,1477.010254,691.392883,168.428741,1243.335938,698.014526,160.526245,1115.883423,683.555603,232.211868,1041.299194,582.034302,302.447876,916.610535,655.446594,268.587006,900.462524,598.819153,362.134857,846.469788,300.032288,184.985992,978.518250,543.897583,193.531799,971.220642,352.738129,15.858162,1035.633911,485.295013,20.576006,1043.163940,221.460068,139.815506,677.058105,236.703583,121.211655,502.193451,240.173340,47.334591,196.778137,254.670227,39.509029,74.162041,318.619995,-9.751651,61.195293,264.666321,205.826538,30.209763,615.724365,160.624023,813.165405,631.228821,130.609741,501.279602,655.741455,84.291618,369.632874,640.864258,58.345337,73.172165,579.401062,10.105487,46.952629,597.604736,228.237045,33.855492
511,0,367.269806,348.125702,1653.292236,534.229736,342.650391,1640.534790,368.400238,228.711136,1684.130981,506.106140,197.579056,1677.482544,421.297302,150.628616,1530.047119,420.916229,15.449695,1196.631958,438.072357,264.670105,1399.101074,427.123566,252.684082,1228.664551,544.617188,34.220886,1388.424438,421.407867,20.203415,1150.117554,424.670197,23.473495,1036.823853,275.550751,232.810455,1493.946655,182.671371,240.795273,1340.690308,152.048004,193.429779,1137.587158,184.613861,291.760437,976.268799,236.638351,291.073425,898.638062,157.202972,268.512787,895.726074,201.198044,341.244812,825.821411,592.849182,203.923813,1477.582764,691.053894,167.614288,1243.834106,697.431885,160.342850,1116.281616,683.396545,232.320847,1041.957886,581.957153,303.075500,917.451904,655.268677,269.152191,901.344238,598.721375,362.966736,847.423584,299.701538,186.649689,978.599609,543.496216,195.273712,970.943115,352.256378,17.159128,1035.298828,484.936615,22.272680,1042.518066,221.361526,140.993927,676.902771,236.981232,122.233536,501.537506,240.532990,47.726948,196.513672,254.669250,39.511353,74.156471,318.587128,-9.701850,61.194233,264.617554,205.666534,30.024572,615.400696,162.121567,813.147522,631.515808,133.072220,502.423584,655.608276,84.954292,369.710388,640.787537,58.477970,73.221054,579.365173,10.021685,47.107445,597.612061,228.204041,33.880135
512,0,367.109528,345.318237,1654.796753,533.889160,339.915314,1642.103638,368.443085,225.777359,1685.023926,505.933777,194.669159,1678.149658,421.110657,148.352142,1530.363892,420.437256,16.068356,1195.802856,437.802338,263.399506,1400.289307,426.697784,252.907364,1229.826538,544.186768,32.774651,1387.673340,420.969208,21.074450,1149.377197,424.231354,24.757196,1036.485596,275.133270,230.515198,1494.869995,182.318771,238.957977,1341.484497,151.944214,192.282166,1138.173828,184.792511,291.434845,977.357544,236.346039,290.816742,899.658020,157.586166,268.475708,896.494507,201.858902,341.499146,827.096802,592.645996,201.599838,1478.429443,690.836426,166.684494,1244.233154,697.233154,160.279099,1116.689697,683.140808,232.424057,1042.561890,581.625732,303.930756,918.337891,655.000061,269.696869,901.921509,598.708191,363.687775,848.354126,299.374634,188.168533,978.640991,543.230042,196.613892,970.752563,351.804474,18.440077,1035.059814,484.519867,23.535614,1042.116577,221.149826,142.308136,676.703491,236.315689,123.245621,501.703918,240.486465,47.955601,196.524887,254.585114,39.539749,74.113770,318.544861,-9.705470,61.195328,264.843811,205.809219,29.901121,614.968689,163.651184,813.220642,631.101746,132.944504,501.207642,655.361816,85.830795,369.592834,640.714050,58.611633,73.244087,579.285217,9.990929,47.232586,597.563416,228.249939,33.930851
513,0,366.857391,342.417450,1656.365234,533.670471,337.560547,1643.435059,368.230255,222.903595,1685.911499,505.814240,191.898651,1678.897705,420.908661,146.029373,1530.562988,420.039490,16.594017,1194.983032,437.503845,262.155914,1401.363892,426.403320,253.121109,1230.806641,543.639343,31.423088,1386.727051,420.570740,21.943611,1148.667725,423.823608,26.029633,1036.168457,274.768494,228.263199,1495.739136,181.865067,237.242661,1342.256226,151.836304,191.060822,1138.730347,184.817917,291.082397,978.639221,236.649857,290.929535,900.839844,158.048706,268.513611,897.442383,202.402298,341.659821,828.337952,592.443176,199.853241,1479.096436,690.516174,166.048050,1244.598267,697.094238,160.065674,1117.027588,682.816406,232.599136,1043.157837,581.543701,304.364166,919.101501,654.790894,270.205536,902.477905,598.495056,364.244324,849.221863,298.972626,189.582916,978.651062,543.203003,197.563843,971.273193,351.431335,19.516779,1034.668701,484.193329,24.021347,1042.082764,220.947754,143.652206,676.652222,236.116150,124.098717,501.721680,240.455322,48.225437,196.544342,254.591110,39.589790,74.106972,318.534943,-9.664867,61.222939,264.676025,205.758484,30.078287,614.672791,165.158188,813.114502,630.875183,133.893005,501.189697,655.168335,86.466011,369.644592,640.235596,59.103970,73.189384,579.168579,10.063983,47.291271,597.542603,228.271820,33.832329
514,0,366.599579,339.710449,1657.831421,533.348999,334.900665,1644.803345,368.050568,219.847458,1686.845703,505.758331,189.094955,1679.594727,420.671448,143.883224,1530.915405,419.699707,17.214527,1194.160889,437.228760,260.884552,1402.457764,426.214966,253.051285,1231.717407,543.127380,30.185184,1385.855957,420.201111,22.769321,1147.941284,423.389252,27.176825,1035.895020,274.387207,225.949188,1496.448486,181.623856,235.304276,1343.036011,151.708282,189.913162,1139.239258,185.042587,290.877960,979.627441,237.670837,291.240295,902.463867,158.547501,268.448853,898.184448,203.153931,341.832001,829.570801,592.291443,197.794601,1479.647461,690.251099,165.213608,1244.965332,696.771973,159.982605,1117.297363,682.541626,232.721130,1043.713013,581.351990,304.839874,919.853271,654.537292,270.930634,903.322754,598.296692,364.980774,850.098572,298.570404,191.246399,978.810364,542.724731,199.412338,970.953186,350.964020,20.969475,1034.389038,483.799469,25.809473,1041.463379,220.826385,145.059067,676.499451,235.983444,125.098793,501.513947,240.354675,48.507912,196.524506,254.629074,39.620705,74.066704,318.523346,-9.615570,61.244251,264.662140,205.797668,30.090139,613.959778,166.550293,812.925964,631.014954,135.855972,502.223419,655.185303,87.116493,369.740021,640.493591,58.771126,73.423920,579.173462,10.074334,47.347626,597.552734,228.309555,33.841354
515,0,366.357178,336.938782,1659.222412,533.158875,332.324646,1646.085083,367.918945,217.195816,1687.574951,505.497101,186.393494,1680.121826,420.447479,141.877075,1531.083862,419.270142,17.779892,1193.355957,437.027863,260.007965,1403.510132,425.965729,253.191315,1232.620850,542.453247,29.347885,1384.785522,419.814636,23.640522,1147.268311,422.992035,28.566145,1035.512085,273.992950,223.770416,1497.202515,181.295334,233.500290,1343.647583,151.636719,188.789719,1139.676636,185.158829,290.184601,980.486328,237.572037,291.136719,903.279358,159.011948,268.317535,899.007751,203.761185,342.111328,830.665955,592.155029,195.527710,1480.216797,689.949402,164.596924,1245.272705,696.434631,159.794617,1117.613037,682.329773,232.809631,1044.210693,581.162170,305.443268,920.432312,654.366272,271.661865,903.836853,598.031616,365.579865,850.741028,298.279755,192.553375,978.814880,542.451355,200.738876,970.717407,350.555450,22.188541,1034.093994,483.461304,27.060575,1041.023804,220.759491,146.493195,676.360718,236.204269,126.086784,500.899628,239.827621,48.784153,196.653183,254.632645,39.616505,74.128212,318.736816,-9.541523,61.211536,264.888855,205.801178,29.895164,613.337036,167.856232,812.799011,630.986450,136.803375,502.171814,655.533936,88.065475,369.982574,640.718506,58.708271,73.626610,579.072754,10.147509,47.430233,597.604126,228.355133,33.868679
516,0,366.063629,334.335419,1660.477051,532.975342,329.897064,1647.301025,367.749237,214.416046,1688.284546,505.370209,184.075195,1680.701294,420.208710,139.920364,1531.184448,418.952484,18.367111,1192.521362,436.744965,258.567322,1404.478638,425.735413,253.449265,1233.590942,542.072876,27.919514,1384.021851,419.460693,24.533531,1146.574829,422.617889,29.768013,1035.202026,273.640381,221.628510,1497.863159,180.834198,231.770996,1344.283203,151.470703,187.701981,1140.036621,185.383224,290.121033,981.281738,237.996429,291.019867,904.319702,159.425476,268.227448,899.865173,204.469849,342.490936,831.805359,591.974915,193.945282,1480.849731,689.643311,163.742905,1245.444824,696.045654,159.737518,1117.870239,682.040894,232.921875,1044.692017,580.910156,305.724792,921.040100,654.072937,272.256439,904.438171,597.817993,366.149384,851.354065,297.993347,193.684235,978.681580,542.152771,202.084244,970.511658,350.133148,23.521532,1033.748535,483.059631,28.354443,1040.679688,220.569962,148.021057,676.255310,236.116180,127.109825,500.804260,240.175980,49.326042,196.426468,254.601563,39.732662,74.044388,318.483398,-9.545774,61.366787,264.913757,205.844757,29.861528,613.644531,169.549606,812.965088,630.695496,137.477570,501.872314,655.101501,88.709076,369.660950,640.454712,58.896832,73.477646,579.070679,10.234902,47.444378,597.619446,228.370285,33.792278
517,0,365.802307,331.849060,1661.467041,532.640808,327.322784,1648.615723,367.587616,211.680054,1688.976807,505.191925,181.582535,1681.257080,420.046722,137.799820,1531.232300,418.557465,19.037971,1191.706909,436.405670,257.398529,1405.375244,425.422913,253.700790,1234.588257,541.601929,26.641264,1382.995483,419.104492,25.372089,1145.901123,422.167053,30.802061,1035.073242,273.191895,219.551636,1498.446045,180.443497,230.042267,1344.861328,151.198593,186.609665,1140.395020,185.485245,289.515930,982.501221,238.277603,291.178040,905.345154,159.988846,268.236572,900.491272,205.113098,342.578400,832.898376,591.752441,191.894608,1481.282471,689.381897,163.104385,1245.755005,695.682922,159.762009,1118.118164,681.685669,233.064468,1045.114746,580.627502,306.244843,921.667542,653.760925,272.450592,904.939880,597.500244,366.715149,852.018921,298.118134,196.090454,979.896667,542.400574,203.796463,972.281250,349.772766,24.749144,1033.430420,482.649994,29.513071,1040.528198,220.434357,149.475922,676.110413,236.281723,128.111542,500.656494,240.050949,49.761711,196.346741,254.566574,39.741756,74.116646,318.463745,-9.493593,61.383419,264.677979,205.845169,30.132147,613.254517,170.971436,812.922180,630.350037,137.753677,501.075867,654.885742,89.504166,369.611084,640.418335,58.961403,73.521255,579.048340,10.229366,47.517296,597.572815,228.337601,33.765762
518,0,365.489990,329.293121,1662.748047,532.189941,325.151276,1649.748169,367.373016,209.018433,1689.768311,505.066742,179.187057,1681.823242,419.808624,136.078812,1531.240601,418.232025,19.678724,1190.900391,436.051575,256.168945,1406.213989,425.235718,253.716324,1235.377686,541.124023,25.664185,1382.151001,418.743530,26.305046,1145.196899,421.835327,32.183197,1034.694702,272.798615,217.446655,1499.015015,179.911911,228.337769,1345.408569,150.905151,185.454697,1140.717896,185.580109,289.094666,983.196045,238.704025,291.296814,906.604919,160.361496,268.361664,901.106506,205.651978,343.030212,833.994812,591.576294,190.027313,1481.610596,689.090881,162.275879,1246.064209,695.071106,159.480118,1118.297363,681.296875,233.184128,1045.545166,580.109131,306.822540,922.309265,653.502380,272.747070,905.423706,596.999634,367.153931,852.704163,297.632996,197.233337,979.886475,542.266479,204.535660,972.343140,349.409851,25.886297,1033.283325,482.293427,29.940088,1040.543823,220.266754,150.875381,675.934143,236.099213,129.277863,500.374664,239.516937,50.075222,196.504395,254.530884,39.792557,74.091652,318.448273,-9.480910,61.421215,264.561096,205.730408,29.959885,612.981934,172.145493,812.911987,630.754333,139.703262,502.246552,654.764954,90.044991,369.700562,640.364197,59.042412,73.608795,578.980103,10.263463,47.630535,597.592529,228.396545,33.729275
519,0,365.489807,326.678314,1663.819458,532.006775,323.126556,1650.736206,367.229462,206.490570,1690.356689,504.982880,176.594650,1682.262207,419.622314,133.943634,1531.411743,417.908905,20.290991,1190.071777,435.779144,254.979675,1407.022339,425.123505,253.925293,1236.222778,540.704712,24.631042,1381.319946,418.387512,27.303349,1144.481689,421.447632,33.449440,1034.384644,272.427856,215.319153,1499.545898,179.456573,226.555145,1345.894531,150.629547,184.365921,1140.990234,185.692596,288.640594,984.027527,239.010788,291.342499,907.516418,160.798645,268.306244,901.807251,206.342117,343.119354,835.105286,591.381165,188.519089,1482.098877,688.750488,161.690781,1246.155151,695.028748,159.380814,1118.534912,680.982239,233.260574,1045.961060,580.029358,306.864044,922.740479,653.282959,273.233643,906.003906,596.644897,367.558594,853.184875,297.377563,198.723450,979.952576,541.892761,206.293945,972.088196,349.051422,27.165541,1033.000732,481.966583,31.699770,1039.982788,220.112335,152.191437,675.744507,235.656052,130.225113,500.171722,239.459930,50.523716,196.437286,254.559723,39.871727,74.108574,318.412079,-9.482430,61.554226,264.605499,205.756210,29.975050,612.733215,173.424438,812.888123,630.447205,139.817123,501.372101,654.689270,90.855476,369.681396,640.359497,59.011868,73.684311,578.969238,10.251638,47.672123,597.631775,228.399261,33.735214
520,0,364.919189,324.408691,1664.724854,531.717957,320.739380,1651.685791,367.073181,204.013824,1691.002808,504.817352,174.272430,1682.799927,419.352417,132.271347,1531.513184,417.539764,21.043835,1189.261230,435.576355,253.800903,1407.803101,424.972382,254.213547,1237.031616,540.016479,23.823240,1380.351318,417.997498,28.226665,1143.773071,421.018188,34.752884,1034.063110,272.025482,213.283554,1499.966064,179.011230,224.818542,1346.396484,150.403732,183.162369,1141.243042,185.751862,288.377289,984.665710,239.383469,291.363251,908.531128,161.117401,268.371338,902.401672,207.093201,343.268768,835.898743,591.226929,186.762070,1482.495117,688.444641,160.935532,1246.346924,695.247620,159.154739,1118.753540,680.662720,233.310944,1046.296143,579.762817,307.231659,923.194275,653.145203,273.763611,906.315918,596.375671,367.858917,853.710693,297.107819,200.076019,979.975952,541.676575,207.776962,972.326355,348.634125,28.607500,1032.576294,481.550323,32.973827,1039.729614,219.249954,153.561951,675.466309,235.529922,131.157181,500.020935,239.353302,50.774952,196.428116,254.557556,39.896423,74.071251,318.502533,-9.443394,61.498226,264.647614,205.732544,30.020140,611.818604,174.441254,812.585205,630.968994,141.468170,501.608856,654.662048,91.233696,369.788544,640.398621,58.915062,73.684311,578.914551,10.317362,47.740383,597.692078,228.397476,33.747284
521,0,364.726837,322.030792,1665.795410,531.508423,318.400909,1652.603882,366.944580,201.540298,1691.579102,504.620483,171.691650,1683.357544,419.179871,130.499420,1531.463257,417.120239,21.756269,1188.457275,435.291199,252.676819,1408.538940,424.964996,254.163712,1237.730103,539.609436,22.994051,1379.453003,417.577362,29.262787,1143.092407,420.668121,36.031345,1033.765137,271.677948,211.283859,1500.419312,178.580292,223.098373,1346.789429,150.208893,182.085464,1141.397827,185.855774,287.973816,985.457825,239.688370,291.368530,909.524170,161.420532,268.280365,903.102173,207.636520,343.626770,836.936340,591.079224,185.152664,1482.715088,688.180420,160.308472,1246.468262,694.195374,159.093399,1118.730835,680.377747,233.331833,1046.576660,579.668274,307.399445,923.478455,652.945496,274.189545,906.642273,595.947937,368.278381,854.048218,296.746155,201.734085,980.085938,541.452515,209.191010,972.406067,348.286224,29.790596,1032.322754,481.170624,34.188969,1039.391846,219.153305,154.800079,675.294739,235.694321,131.900024,499.944794,239.315018,51.112221,196.361816,254.559631,39.984894,74.049805,318.447388,-9.442817,61.547073,264.692719,205.772980,29.900536,612.334900,175.611496,812.594543,630.629822,141.542114,501.075745,654.532654,92.131805,369.678223,640.328796,58.985519,73.629951,578.906677,10.358401,47.804432,597.721313,228.438080,33.734386
522,0,365.054108,319.537445,1666.480103,531.174011,316.294495,1653.490234,366.742920,199.236938,1692.129761,504.439301,169.838760,1683.807739,419.031342,128.642380,1531.476318,416.654388,22.498192,1187.709473,435.017395,251.505875,1409.323608,424.504089,254.621780,1238.488403,539.183228,21.962011,1378.527954,417.189911,30.249315,1142.416382,420.243500,37.303581,1033.464966,271.281616,209.302887,1500.789551,178.123550,221.368423,1347.201294,149.846603,180.987961,1141.559814,185.720886,287.740265,986.378418,240.466721,291.710236,910.836182,161.746368,268.375580,903.556213,208.215424,343.832092,837.959473,590.899292,183.385513,1482.916748,687.779175,159.664749,1246.583862,693.658813,158.880371,1118.726318,680.016541,233.302032,1046.807983,579.313660,307.884827,923.870850,652.651855,274.553619,906.888000,595.393799,368.685394,854.426819,296.557709,203.016602,980.140198,541.510254,210.100052,972.934875,347.886475,31.087055,1031.974731,480.741760,34.800159,1039.415283,219.662460,155.836258,675.160706,235.587830,132.688461,499.772644,239.254379,51.316090,196.365707,254.526978,39.945171,74.129997,318.426910,-9.408968,61.567181,264.602844,205.781464,29.980282,611.696655,176.735474,812.551697,628.923523,141.398438,500.322327,654.466614,92.558975,369.693970,640.284668,59.055161,73.649666,578.866577,10.427317,47.838554,597.640503,228.454971,33.661125
