,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
34,-29.098055,-33.155872,-21.231052,-28.350296,98.148155,-32.241753,-33.25279,-147.14847,98.20406,-108.78647,30.723232,209.70319,50.949013,313.63544,291.79974,88.10975,55.328945,53.087055,223.59496,217.90952,54.5013,47.12023,1529.9541,1198.5336,1389.6079,1224.2079,1389.2063,1151.9597,1034.4318,977.3501,970.1848,1040.0509,1035.0934
35,-28.645277,-32.89552,-21.352726,-28.690521,98.76246,-32.006355,-33.18327,-147.38385,97.82701,-108.74903,30.804462,210.60461,50.37937,314.4245,291.54962,89.12044,54.395664,51.84647,222.14769,216.75288,53.147717,45.978096,1529.7227,1199.0591,1389.1754,1223.948,1389.2743,1152.465,1034.521,977.46533,970.1198,1040.2815,1035.105
36,-28.203463,-32.66279,-21.44971,-29.009079,99.37967,-31.800629,-33.122726,-147.63248,97.48768,-108.71214,30.87254,211.63614,49.821884,315.24948,291.3269,90.19037,53.478176,50.624424,220.6921,215.66489,51.80615,44.862534,1529.4452,1199.5857,1388.6324,1223.5822,1389.3756,1152.9701,1034.6697,977.53625,970.0177,1040.5548,1035.1693
37,-27.773859,-32.454544,-21.514198,-29.289684,100.008156,-31.628887,-33.07802,-147.89574,97.16493,-108.68245,30.926805,212.8221,49.248657,316.11746,291.11627,91.34352,52.575397,49.41862,219.22203,214.64606,50.475796,43.78077,1529.1138,1200.1288,1387.9567,1223.0793,1389.5088,1153.48,1034.8864,977.5623,969.8665,1040.8762,1035.296
38,-27.358023,-32.273018,-21.548218,-29.52797,100.64445,-31.494434,-33.058197,-148.17018,96.83278,-108.67107,30.96347,214.17104,48.637917,317.0345,290.89792,92.58967,51.674423,48.213352,217.72887,213.66875,49.14649,42.72132,1528.7253,1200.7053,1387.1421,1222.4324,1389.6635,1154.0063,1035.1624,977.5572,969.6711,1041.2408,1035.4792
39,-26.958685,-32.123737,-21.563568,-29.73373,101.275116,-31.398418,-33.071358,-148.44882,96.46872,-108.68941,30.976345,215.68373,47.97429,318.00763,290.65332,93.93186,50.749424,46.97645,216.19649,212.67737,47.79533,41.649582,1528.2792,1201.3352,1386.1936,1221.6555,1389.8274,1154.5682,1035.4742,977.5461,969.4532,1041.6359,1035.6995
40,-26.579874,-32.012592,-21.579086,-29.928616,101.88197,-31.339928,-33.122147,-148.72421,96.06059,-108.7453,30.958439,217.36139,47.24527,319.0457,290.36917,95.37551,49.76364,45.661777,214.5997,211.59776,46.387398,40.511246,1527.7726,1202.0392,1385.1188,1220.7758,1389.9911,1155.1892,1035.7892,977.55884,969.2466,1042.0433,1035.9287
41,-26.226233,-31.943836,-21.61602,-30.13956,102.4489,-31.317451,-33.210884,-148.99211,95.609116,-108.84116,30.903751,219.21176,46.43651,320.15906,290.03778,96.93519,48.674065,44.2165,212.9065,210.35327,44.88016,39.242573,1527.1964,1202.8379,1383.919,1219.82,1390.152,1155.8918,1036.0723,977.6209,969.0872,1042.4424,1036.1376
42,-25.90159,-31.919727,-21.69281,-30.390007,102.96755,-31.33096,-33.33451,-149.25452,95.125275,-108.97455,30.808647,221.25174,45.528923,321.3587,289.65396,98.6366,47.43771,42.590675,211.0832,208.88234,43.23013,37.78393,1526.5315,1203.7479,1382.5814,1218.8013,1390.3125,1156.6929,1036.295,977.7447,969.0026,1042.8123,1036.3014
43,-25.60726,-31.941536,-21.82071,-30.691967,103.44036,-31.383333,-33.48879,-149.52074,94.623566,-109.14067,30.672203,223.50682,44.499313,322.65466,289.2104,100.51309,46.018154,40.746304,209.10028,207.15211,41.39971,36.0919,1525.7474,1204.78,1381.0756,1217.7092,1390.4763,1157.5995,1036.44,977.9259,969.00385,1043.1344,1036.4053
44,-25.340574,-32.01064,-22.001354,-31.042183,103.8799,-31.480152,-33.670822,-149.80637,94.11441,-109.33544,30.49519,226.00816,43.324883,324.05478,288.69403,102.59896,44.391068,38.66292,206.93652,205.16241,39.362446,34.14591,1524.8037,1205.9374,1379.353,1216.5065,1390.6405,1158.6091,1036.5034,978.14435,969.08215,1043.3967,1036.446
45,-25.094194,-32.128696,-22.226788,-31.423763,104.30554,-31.627548,-33.880947,-150.13019,93.599106,-109.55768,30.277874,228.7891,41.990295,325.5642,288.086,104.922585,42.54788,36.338688,204.58017,202.93895,37.10566,31.947979,1523.654,1207.217,1377.3524,1215.133,1390.7905,1159.7122,1036.4928,978.3703,969.21216,1043.5955,1036.4312
46,-24.856535,-32.296463,-22.481686,-31.812737,104.739136,-31.828896,-34.12332,-150.5103,93.06967,-109.80957,30.017555,231.88162,40.49505,327.18604,287.36444,107.50277,40.49713,33.787186,202.0268,200.51884,34.630215,29.516396,1522.2511,1208.6111,1375.0051,1213.5166,1390.8971,1160.8965,1036.4219,978.57294,969.35944,1043.7383,1036.3754
47,-24.613325,-32.51189,-22.747215,-32.186886,105.20137,-32.08188,-34.404934,-150.96013,92.51311,-110.09555,29.7072,235.31424,38.858566,328.92325,286.51068,110.34952,38.26345,31.031574,199.27545,197.9343,31.94814,26.876842,1520.552,1210.1094,1372.2439,1211.5868,1390.9176,1162.1519,1036.3057,978.7283,969.4896,1043.8446,1036.2975
48,-24.3501,-32.768658,-23.00558,-32.533417,105.70974,-32.377396,-34.733303,-151.48566,91.91731,-110.420074,29.33648,239.11057,37.12088,330.7809,285.51517,113.46874,35.884277,28.097858,196.32498,195.20099,29.078793,24.054344,1518.5217,1211.7019,1369.0098,1209.288,1390.8025,1163.4733,1036.1571,978.82367,969.5755,1043.9446,1036.2167
49,-24.054895,-33.056057,-23.244331,-32.852745,106.27791,-32.700962,-35.113605,-152.08412,91.2755,-110.78533,28.89546,243.28917,35.338394,332.7685,284.38226,116.86853,33.4049,25.008999,193.17212,192.31485,26.0443,21.06858,1516.1346,1213.3807,1365.259,1206.5884,1390.5037,1164.8629,1035.989,978.8588,969.6003,1044.0758,1036.1516
50,-23.720545,-33.360447,-23.459438,-33.157562,106.915565,-33.03608,-35.546246,-152.74504,90.586975,-111.18975,28.379738,247.86377,33.575645,334.9003,283.13214,120.56446,30.872795,21.780819,189.81206,189.2571,22.864853,17.932938,1513.373,1215.1411,1360.9668,1203.4833,1389.9812,1166.3297,1035.8173,978.8426,969.55597,1044.2771,1036.1194
51,-23.345858,-33.667698,-23.656487,-33.46811,107.628,-33.368263,-36.025818,-153.45297,89.854485,-111.62761,27.794647,252.8435,31.895763,337.19388,281.79956,124.58166,28.332603,18.420185,186.24034,186.00375,19.55468,14.656082,1510.2247,1216.9819,1356.1282,1199.9918,1389.208,1167.8881,1035.665,978.7885,969.43915,1044.5822,1036.1371
52,-22.935205,-33.965767,-23.849377,-33.805923,108.41522,-33.688156,-36.541958,-154.19196,89.07982,-112.089905,27.156248,258.23236,30.35263,339.66583,280.42944,128.95302,25.822922,14.925762,182.45474,182.53519,16.119755,11.244175,1506.6787,1218.9036,1350.7559,1196.1495,1388.1675,1169.5538,1035.5642,978.70953,969.24646,1045.0139,1036.2205
53,-22.496775,-34.24673,-24.05663,-34.188263,109.27107,-33.992905,-37.08191,-154.95,88.26016,-112.565994,26.488152,264.02805,28.986935,342.3268,279.07013,133.71376,23.375492,11.290915,178.45569,178.84175,12.558187,7.7022324,1502.7217,1220.905,1344.8745,1191.9979,1386.8494,1171.3405,1035.552,978.6133,968.9722,1045.5803,1036.3838
54,-22.04003,-34.507935,-24.296108,-34.62474,110.18305,-34.285744,-37.634003,-155.72247,87.38728,-113.045616,25.81503,270.22046,27.82655,345.1775,277.766,138.89388,21.01643,7.5080776,174.24544,174.92413,8.86349,4.034485,1498.3354,1222.9801,1338.5142,1187.5743,1385.241,1173.254,1035.664,978.50006,968.60913,1046.2737,1036.6367
55,-21.573332,-34.752144,-24.579636,-35.116558,111.13353,-34.57421,-38.19095,-156.51292,86.44998,-113.52084,25.155231,276.79083,26.890072,348.2069,276.55054,144.51012,18.768696,3.573391,169.82726,170.79018,5.0298147,0.24441719,1493.4955,1225.1144,1331.7018,1182.9036,1383.322,1175.2904,1035.9253,978.36273,968.14996,1047.0742,1036.9818
56,-21.10248,-34.986645,-24.909348,-35.657913,112.10217,-34.86778,-38.75206,-157.33096,85.43891,-113.9876,24.51508,283.7116,26.191431,351.39355,275.44214,150.5596,16.654861,-0.50948715,165.20602,166.45045,1.0576048,-3.6643543,1488.1719,1227.2834,1324.4548,1177.993,1381.0604,1177.4319,1036.3452,978.189,967.58984,1047.9547,1037.4135
57,-20.63053,-35.22124,-25.277058,-36.23874,113.06906,-35.175488,-39.32381,-158.18822,84.35159,-114.446625,23.886711,290.94693,25.743763,354.70755,274.4427,157.01634,14.699373,-4.7271643,160.39075,161.91582,-3.0417356,-7.6856728,1482.3309,1229.4514,1316.776,1172.8326,1378.413,1179.6465,1036.9143,977.9649,966.9259,1048.8882,1037.9172
58,-20.158587,-35.465454,-25.66719,-36.847893,114.01754,-35.504066,-39.918854,-159.09354,83.194885,-114.90413,23.249886,298.45395,25.561338,358.11307,273.53925,163.83185,12.929742,-9.056161,155.3984,157.19754,-7.2430577,-11.807346,1475.9387,1231.573,1308.6522,1167.397,1375.3278,1181.8898,1037.6079,977.67737,966.15594,1049.8533,1038.4722
59,-19.687044,-35.725777,-26.062172,-37.476173,114.93581,-35.857018,-40.553936,-160.04947,81.98339,-115.37218,22.577059,306.18356,25.659344,361.56952,272.70767,170.93971,11.376065,-13.464396,150.25717,152.30988,-11.507013,-16.007996,1468.964,1233.5952,1300.0569,1161.6514,1371.7491,1184.1078,1038.3922,977.315,965.2762,1050.8384,1039.0554
60,-19.216646,-36.003925,-26.44859,-38.118694,115.81684,-36.234894,-41.247234,-161.05092,80.734344,-115.8686,21.840109,314.0817,26.051777,365.03226,271.91672,178.26305,10.068631,-17.914082,145.00719,147.27301,-15.78226,-20.255997,1461.3817,1235.4622,1290.957,1155.5582,1367.6221,1186.2433,1039.2327,976.86646,964.2797,1051.8414,1039.6455
61,-18.74901,-36.296967,-26.822006,-38.77631,116.656494,-36.63675,-42.015373,-162.08632,79.461044,-116.416046,21.01686,322.09137,26.748344,368.45374,271.13217,185.72357,9.034021,-22.365143,139.69766,142.11461,-20.010471,-24.511665,1453.1758,1237.1204,1281.3236,1149.0846,1362.8967,1188.2433,1040.1017,976.3175,963.15753,1052.8668,1040.2278
62,-18.286623,-36.59953,-27.18909,-39.455757,117.45056,-37.06227,-42.87037,-163.14096,78.1684,-117.03931,20.095573,330.15515,27.751497,371.78577,270.32047,193.24985,8.2910595,-26.777927,134.38081,136.86884,-24.133627,-28.732307,1444.3403,1238.5247,1271.1417,1142.2084,1357.5338,1190.0657,1040.9822,975.649,961.9014,1053.9194,1040.7949
63,-17.832457,-36.907364,-27.566525,-40.16826,118.19179,-37.51381,-43.816845,-164.2016,76.85283,-117.761055,19.076323,338.21884,29.054935,374.98242,269.45074,200.78316,7.8483534,-31.114239,129.10452,131.57336,-28.101957,-32.878483,1434.8807,1239.6416,1260.4176,1134.9253,1351.5076,1191.6827,1041.8683,974.8373,960.50806,1054.9966,1041.3474
64,-17.389475,-37.22084,-27.977371,-40.926857,118.86831,-37.99743,-44.850372,-165.26054,75.50677,-118.59702,17.96904,346.2339,30.644352,378.00336,268.49576,208.27979,7.7046294,-35.336796,123.90703,126.26548,-31.880177,-36.919205,1424.8136,1240.4498,1249.182,1127.2522,1344.8102,1193.08,1042.7611,973.8585,958.98114,1056.0836,1041.8889
65,-16.960348,-37.546646,-28.446255,-41.74348,119.46404,-38.522324,-45.957977,-166.3183,74.125336,-119.55226,16.78917,354.15878,32.50039,380.81665,267.43195,215.70944,7.851663,-39.40865,118.816025,120.97907,-35.4498,-40.834305,1414.1669,1240.9388,1237.487,1119.2295,1337.4519,1194.2511,1043.6625,972.69604,957.3313,1057.1517,1042.4226
66,-16.54756,-37.896473,-28.995037,-42.627167,119.96121,-39.098465,-47.121567,-167.38329,72.71113,-120.6201,15.552376,361.95834,34.602604,383.40125,266.23938,223.05089,8.278378,-43.294487,113.85326,115.74333,-38.806633,-44.613342,1402.978,1241.1057,1225.4003,1110.917,1329.4615,1195.1935,1044.5692,971.3495,955.5744,1058.1631,1042.9467
67,-16.153898,-38.282684,-29.640205,-43.584644,120.34404,-39.732983,-48.32389,-168.46931,71.273895,-121.78387,14.269941,369.60223,36.932953,385.7478,264.90305,230.2864,8.974305,-46.96488,109.04314,110.583305,-41.954178,-48.251564,1391.2928,1240.9539,1212.9951,1102.3881,1320.8815,1195.9044,1045.4694,969.84314,953.72876,1059.081,1043.4535
68,-15.782976,-38.712505,-30.392654,-44.623272,120.602325,-40.426514,-49.555344,-169.59196,69.824615,-123.02046,12.946108,377.0632,39.47745,387.8589,263.4149,237.39786,9.93129,-50.40251,104.421616,105.52149,-44.895092,-51.744354,1379.1622,1240.4921,1200.3435,1093.7181,1311.7615,1196.3809,1046.3413,968.23083,951.81433,1059.8828,1043.9305
69,-15.439329,-39.18318,-31.25917,-45.754948,120.73398,-41.17096,-50.81905,-170.7654,68.366684,-124.30417,11.578254,384.31635,42.226013,389.74606,261.7761,244.36504,11.143444,-53.6077,100.04032,100.57976,-47.62372,-55.082123,1366.6388,1239.7338,1187.5094,1084.9752,1302.1508,1196.6201,1047.1569,966.5936,949.8525,1060.5695,1044.3638
70,-15.127802,-39.68045,-32.244537,-46.998222,120.745575,-41.949707,-52.1316,-172.00058,66.88914,-125.609825,10.160205,391.33923,45.17121,391.4256,259.9976,251.1668,12.606104,-56.600266,95.961426,95.780495,-50.122623,-58.247364,1353.7739,1238.6942,1174.5443,1076.2106,1292.0903,1196.621,1047.8846,965.0282,947.8658,1061.1682,1044.7422
71,-14.852461,-40.18111,-33.35331,-48.37676,120.65091,-42.740334,-53.518112,-173.3049,65.36626,-126.9155,8.688023,398.11298,48.307358,392.91418,258.09894,257.78384,14.314655,-59.41556,92.24187,91.14657,-52.365597,-61.215103,1340.6156,1237.3868,1161.4878,1067.4558,1281.6095,1196.3843,1048.4954,963.6231,945.8742,1061.7236,1045.0598
72,-14.615614,-40.65865,-34.59037,-49.913578,120.46767,-43.51891,-55.002304,-174.68253,63.765068,-128.20528,7.1663647,404.6237,51.63047,394.2261,256.10583,264.20148,16.26365,-62.094563,88.90959,86.69983,-54.32758,-63.95653,1327.208,1235.8191,1148.3701,1058.7252,1270.7263,1195.9116,1048.9663,962.4285,943.8894,1062.2798,1045.3173
73,-14.417475,-41.089546,-35.96057,-51.622944,120.21307,-44.26436,-56.594578,-176.135,62.057816,-129.4724,5.6124926,410.86395,55.13867,395.3738,254.04805,270.411,18.446249,-64.66981,85.939606,82.45874,-55.999207,-66.44444,1313.5916,1233.9893,1135.2163,1050.0227,1259.4523,1195.2062,1049.2847,961.4257,941.90814,1062.8585,1045.5212
74,-14.2565975,-41.457863,-37.467705,-53.50339,119.8997,-44.96167,-58.282608,-177.66217,60.234116,-130.7219,4.0553303,416.8335,58.831993,396.36993,251.95808,276.40967,20.853878,-67.15106,83.24034,78.435974,-57.400326,-68.65837,1299.803,1231.8866,1122.0508,1041.3494,1247.7994,1194.2703,1049.4508,960.5106,939.90936,1063.4421,1045.6816
